resource_type,resource_id,source_id,match_method
timeline,Agreed Cryptographic Algorithms v2,ec,direct
timeline,Member State Strategy Initiation,ec,direct
timeline,High-Risk Systems Secured,ec,direct
timeline,Full EU PQC Transition,ec,direct
timeline,Initial PQC Position Paper,anssi,direct
timeline,PQC Position Paper Follow-up,anssi,direct
timeline,Joint QKD Position Paper,anssi,direct
timeline,PQC Market Studies Published,anssi,direct
timeline,Phase 1 - Pre-Quantum Security,anssi,direct
timeline,Cryptographic Accreditation Doctrine Updated,anssi,direct
timeline,CEA-Leti CESTI PQC Accreditation,anssi,direct
timeline,First PQC Security Visas Issued,anssi,direct
timeline,PQC FAQ Published,anssi,direct
timeline,PG-083 Cryptographic Guide Update (Planned),anssi,direct
timeline,Phase 2 - Hybridization Required,anssi,direct
timeline,IPsec DR Referential Update (Planned),anssi,direct
timeline,PQC Qualification Requirement,anssi,direct
timeline,Phase 3 - Standalone PQC Optional,anssi,direct
timeline,G7 Statement on Quantum Computing,bis,direct
timeline,PQ.03 v2.0 Guidelines,gsma,direct
timeline,EU Joint Statement on PQC,bsi,direct
timeline,TR-02102-1 PQC Update,bsi,direct
timeline,QUANTITY Initiative Launched,bsi,direct
timeline,Critical Applications PQC — Hybrid No Longer Required,bsi,direct
timeline,BOM Guidelines Expanded,cert-in,direct
timeline,PQCC PQC Migration Roadmap Published,pqca,direct
timeline,Banking PQC Directive,boi-israel,direct
timeline,PQC Guidance Published,acsc,direct
timeline,K Program PQC Research,nedo-japan,direct
timeline,PQC Migration Planning,cryptrec,direct
timeline,QKD High-Speed Data Integration Demo,ec,direct
timeline,Quantum Technologies Strategy,nato,direct
timeline,NZISM v3.8 Updated,nzism,direct
timeline,Planning Phase,nzism,direct
timeline,NZISM v3.9 Published,nzism,direct
timeline,Transition Phase,nzism,direct
timeline,Financial Sector Planning,csa-singapore,direct
timeline,Quantum-Safe Handbook and Quantum Readiness Index Released,csa-singapore,direct
timeline,Financial Sector QKD Sandbox Completed,mas-singapore,direct
timeline,KpqC Competition Results,cryptrec,direct
timeline,Pilot Transition Phase,msit-korea,direct
timeline,Full PQC Roadmap Complete,msit-korea,direct
timeline,Four-Phase PQC Approach,ccn-spain,direct
timeline,PQC Transition Period,ccn-spain,direct
timeline,Interim Quantum-Safe Milestone,moda-uae,direct
timeline,PQC White Paper Updated,ncsc-uk,direct
timeline,NCSC PQC Migration Roadmap Published,ncsc-uk,direct
timeline,Financial Sector PQC Guidance,cmorg,direct
timeline,CNI Perspectives Report,dsit-uk,direct
timeline,Discovery & Planning Phase,ncsc-uk,direct
timeline,Priority Migration Phase,ncsc-uk,direct
timeline,NCSC Full Migration Phase,ncsc-uk,direct
timeline,Full PQC Compliance,ncsc-uk,direct
timeline,NSM-10 Published,omb,direct
timeline,M-23-02 Cryptographic Inventory,omb,direct
timeline,Quantum Computing Cybersecurity Preparedness Act,us-congress,direct
timeline,CNSA 2.0 Published,nsa-media,direct
timeline,Software/Firmware Signing Transition,nsa-media,direct
timeline,Cryptographic Inventory,nist-csrc,direct
timeline,"FIPS 203, 204, 205 Published",nist-csrc,direct
timeline,NIST IR 8547 Transition Guidance (Draft),nist-csrc,direct
timeline,PQC Report to Congress,omb,direct
timeline,CNSA 2.0 Algorithms Revised,nsa-media,direct
timeline,Automated PQC Discovery Strategy,cisa,direct
timeline,PQC Considerations for OT,cisa,direct
timeline,Web/Cloud Services Transition,nsa-media,direct
timeline,Traditional Networking Transition,nsa-media,direct
timeline,HQC Selected as Fifth Algorithm,nist-csrc,direct
timeline,Executive Order 14306 Issued,omb,direct
timeline,IR 8547 Public Comments Published,nist-csrc,direct
timeline,CSWP 48 PQC Migration Mappings Draft,nist-csrc,direct
timeline,Operating Systems Transition,nsa-media,direct
timeline,ACDI Deployment Phase,cisa,direct
timeline,Large PKI Systems Migration,nsa-media,direct
timeline,HQC Standard Finalized (Expected),nist-csrc,direct
timeline,NSS Acquisitions CNSA 2.0 Required,nsa-media,direct
timeline,CNSA 2.0 Exclusive - Network/Signing,nsa-media,direct
timeline,NSS Quantum Resistant Majority,nsa-media,direct
timeline,CNSA 2.0 Exclusive - OS/Web/Cloud,nsa-media,direct
timeline,CISA PQC Product Category List Publication,cisa,direct
timeline,CNSA 1.0 Compliance Deadline for NSS,nsa-media,direct
timeline,PKI Consortium PQC Conference 2025 Conclusions,pki-consortium,direct
timeline,NIST PQC Algorithms in Windows Platform,microsoft,direct
timeline,US Post-Quantum Root of Trust Service Launch,sealsq,direct
timeline,ML-KEM Embedded Secure Element Breakthrough,thales-research,direct
timeline,RFC 9794 PQC Hybrid Terminology,ietf,direct
timeline,Quantum Threat Timeline Report 2025,gri,direct
timeline,Helios Quantum Computer Commercial Launch,quantinuum,direct
timeline,National Quantum Initiative Reauthorization Act,us-congress,direct
timeline,G7 Financial Sector PQC Roadmap,bis,direct
timeline,Federal PQC Procurement Guidance,cisa,direct
timeline,Helios Quantum Computer Singapore Deployment,quantinuum,direct
timeline,ETSI/IQC QSC Conference 2026,etsi,direct
timeline,Critical Infrastructure Cybersecurity Ordinance,hk-legco,direct
timeline,Fintech 2030 Strategy: PQC Resilience Pillar,hkma,direct
timeline,Fintech Promotion Blueprint: Quantum Preparedness Index,hkma,direct
timeline,Financial Sector PQC Planning,hkma,direct
timeline,Fintech Promotion Blueprint Published,hkma,direct
timeline,NQSN+ Launched,imda-singapore,direct
timeline,Cross-Border PQC Experiment,bdf,direct
timeline,National Quantum-Safe Roadmap Published,acsc,direct
timeline,CII PQC Foundations Deadline,acsc,direct
timeline,India National PQC Migration,acsc,direct
timeline,Full Nationwide PQC Adoption,dst-india,direct
timeline,Government PQC Transition Deadline,cryptrec,direct
timeline,National PQC Migration Plan Published,nacsa-malaysia,direct
timeline,NIST Additional Signatures Round 2 Contributions,tii-uae,direct
timeline,Dubai PQC Guideline Launched,desc-dubai,direct
timeline,Quantum-Secure Communications Testbed,tii-uae,direct
timeline,National Encryption Policy Approved,uae-csc,direct
timeline,National PQC Migration Program,uae-csc,direct
timeline,ECC-2:2024 Cybersecurity Controls,saudi-nca,direct
timeline,Quantum Economy Landscape Report,c4ir-saudi,direct
timeline,First Quantum Computer in KSA,pasqal,direct
timeline,Vitalik Buterin Publishes PQ Defense Roadmap,eth-foundation,direct
timeline,Google Cloud ML-KEM Default and Chrome MTC Program,google,direct
timeline,BSI Signals Future Hybrid PQC Key Exchange for TLS,bsi,direct
timeline,Hybrid IPsec and SSH Required,bsi,direct
timeline,Full PQC Transition — Standalone Algorithms Required,bsi,direct
timeline,Financial Sector PQC Migration Plans Due,mas-singapore,direct
timeline,PQC Readiness Assessment Required,hkma,direct
timeline,Financial Sector PQC Migration Complete,hkma,direct
timeline,112-bit Security Algorithms Fully Disallowed,nist-csrc,direct
timeline,PQC Whitepaper Published,ncsc-uk,direct
timeline,NIST SP 800-208 Published (LMS/XMSS),nist-csrc,direct
timeline,PKCS#11 v3.2 PQC Mechanisms Draft Published,oasis-open,direct
timeline,Ballot SMC013 ML-DSA for S/MIME Adopted,cabf,direct
timeline,Google PQC Migration 2029 Timeline,google,direct
timeline,Bitcoin Quantum Testnet Launch,btq,direct
timeline,First Post-Quantum Mainnet Transaction,algorand,direct
timeline,BIP-360 Pay-to-Merkle-Root Proposal,bitcoin-core,direct
timeline,Strawmap PQC Roadmap Published,eth-foundation,direct
timeline,First PQC Hardware Accelerator Announced,idemia,direct
timeline,First CC EAL6 PQC Security Controller,infineon,direct
timeline,1.6T Quantum-Safe Optical Encryption,ciena,direct
timeline,BSI-Approved 400G PQC Encryptor,adva,direct
timeline,OpenSSL 3.6.1 PQC Release,openssl-project,direct
timeline,FS-ISAC PQC Migration Timeline Position Paper Published,fs-isac,direct
timeline,ICP-Brasil Mandates ML-DSA and ML-KEM Certificate Standards,iti-dc,direct
timeline,ITU-T X.1811 Quantum-Safe Security Guidelines for 5G Published,itu,direct
timeline,Malabo Convention Enters Into Force,auc-africa,direct
timeline,G7 Financial Sector Critical Systems PQC Transition,bis,direct
timeline,3GPP TR 33.938 PQC Transition Study,3gpp,direct
timeline,TPM 2.0 v1.85 PQC Library Specification Draft,tcg,direct
timeline,POPIA Enforcement Begins,incd-israel,direct
timeline,ODPC Guidance on Data Protection by Design,odpc-kenya,direct
timeline,Law 151/2020 Executive Regulations Issued,mcit,direct
timeline,OpenSSL 3.5.0 Native PQC Release,openssl-project,direct
timeline,CISA PQC Product Category List — EO 14306 Deadline,cisa-pqc-products,direct
timeline,NIST SP 800-227 KEM Recommendations,nist-csrc,direct
timeline,DoD PQC Migration Memorandum,dod-cio,direct
timeline,NIST IR 8545 Round 4 Status Report,nist-ir,direct
timeline,GSA PQC Buyer Guide v1.0,gsa-us,direct
timeline,Additional Signatures Round 3 Advances,nist-news,direct
timeline,EU Cyber Resilience Act In Force,eur-lex,direct
timeline,ENISA PQC Anticipating Threats,enisa,direct
timeline,CRYPTREC Adds ML-KEM to Ciphers List,cryptrec,direct
timeline,Saudi National Cryptographic Standards,saudi-nca,direct
timeline,UAE Crypto Discovery Tool and PQC Index,uae-csc,direct
timeline,RFC 9881 ML-DSA in X.509,ietf,direct
timeline,RFC 9941 SSH PQ-Hybrid Key Exchange,ietf,direct
timeline,RFC 9370 Multiple Key Exchanges in IKEv2,ietf,direct
timeline,draft-ietf-tls-ecdhe-mlkem Hybrid KEX,ietf-internet-drafts,direct
timeline,ISO/IEC SC27 PQC Standardization,iso-iec-sc27,direct
timeline,draft-ietf-lamps-kyber-certificates,ietf-internet-drafts,direct
timeline,BSI TR-02102-1 2026 Edition,bsi,direct
timeline,ITSP.40.111 v4 PQC Algorithms Approved,cccs,direct
timeline,NDPA General Application Directive 2025,ndpc-nigeria,direct
timeline,CCN-TEC 009 Post-Quantum Transition,ccn-spain,direct
timeline,K-PQC Master Plan to 2035,msit-korea,direct
timeline,CZQCI EuroQCI Backbone Launched,nukib,direct
timeline,National Quantum Strategy Launched,cl-minciencia,direct
timeline,Estonia PQC Transition Led by Cybernetica,cybernetica-ee,direct
timeline,ETSI TS 104 015 Hybrid PQC Standard Published,etsi-cyber,direct
timeline,PIONIER-Q Quantum Network Launched,psnc-poland,direct
timeline,SA QuTI Quantum Communications Program,sa-quti,direct
timeline,STC Quantum-Safe Framework Launched,ibm-research,direct
timeline,Spain Quantum Technologies Strategy (EUR 808M),es-moncloa,direct
timeline,Telefonica Quantum Centre of Excellence Opened,telefonica,direct
timeline,PQC Guideline GL-2004-2022,cryptrec,direct
timeline,"Securing the Nation Against Advanced Cryptographic Attacks (Executive Order, June 22 2026)",omb,direct
timeline,NIST PQC Migration Pilot Complete (EO June 22 2026),omb,direct
timeline,Key-Establishment Migration Deadline (EO June 22 2026),omb,direct
timeline,Digital-Signature Migration Deadline (EO June 22 2026),omb,direct
timeline,PQC Migration Handbook (2nd Edition),nl-aivd,direct
timeline,Legacy Asymmetric Crypto Disallowed — Full PQC Transition,acsc,direct
timeline,OMB Memorandum M-26-15 Published,omb,direct
timeline,Agency PQC Migration Plans Due to OMB/ONCD (M-26-15),omb,direct
timeline,FAR Council Proposed Rule — Contractor PQC/FIPS Compliance (EO 14412),omb,direct
timeline,CISA CBOM Guidance & FAR Contractor VDP Rule Due (EO 14412),omb,direct
timeline,Executive Order 14413 Issued — Quantum Innovation / QC-ADDS,omb,direct
timeline,NSPM-12 Published,omb,direct
timeline,"Going beyond encryption, Malaysia rolls out quantum cryptography sandbox to safeguard digital borders | Malay Mail",nacsa-malaysia,direct
timeline,National Cyber and Information Security Agency - EU Member States Warn of the Quantum Threat and Call for the Transition to Post-Quantum Cryptography,nukib,direct
timeline,National Cyber and Information Security Agency - Letter of Support to the Position Paper on Quantum Key Distribution,nukib,direct
timeline,Banking System Preparedness for Quantum Computing Cyber Risks,boi-israel,direct
timeline,Transition to Quantum-Safe Cryptography,samsik-denmark,direct
timeline,Quantum-Safe Encryption Transition Guidance Published,ncsc-fi,direct
timeline,National Recommendations for the Transition to Quantum-Safe Cryptography,ncsc-sweden,direct
timeline,Quantum Computers and Post-Quantum Cryptography — Technology Brief,ncsc-switzerland,direct
timeline,Quantum-Resistant Encryption Roadmap for the Financial Sector,cbj-jordan,direct
timeline,Guideline B-13 — Technology and Cyber Risk Management,osfi,direct
timeline,Post-Quantum Cryptography Transition Roadmap Declaration,acpr-france,direct
timeline,Quantum Computing (Tech Horizons Report),ico-uk,direct
timeline,Quantum Migration (Kvantemigrasjon) Guidance,nsm-norway,direct
timeline,Q-SAFE Expert Committee on Quantum Technology Risk,rbi-india,direct
timeline,Quantum-Ready 2030 Roadmap,ncsa-thailand,direct
timeline,National PQC Migration Roadmap Task Force — Inaugural Meeting,bssn-bsn-indonesia,direct
timeline,Post-Quantum Cryptographic Mechanisms Working Group (WG 2.5),tc26-russia,direct
timeline,BSI: VS-IT Umstellungsfristen fuer Post-Quanten-Kryptografie vereinbart,bsi,direct
timeline,NCSC: Post-Quantum Cryptography (PQC) migration workshop report,ncsc-uk,direct
timeline,FAA Request for Information: Post Quantum Cryptography Support (RFI 697DCK-26-RFI-PQC),faa-us,direct
timeline,EUDI Wallet Available in All Member States,ec,direct
timeline,System Risk Outlook Flags Quantum Computing Risk,apra,direct
timeline,"AMF Sets 2026 Priorities, Names Quantum Computing in Cyber Inspections",amf-france,direct
timeline,LIFT Papers Post-Quantum Cryptography Feasibility Study for Pix,bacen-brazil,direct
timeline,National Cybersecurity Strategy 2024-2030 Commits to Quantum-Resistant PKI,agesic-uy,direct
leaders,Jérôme Notin,gip-acyma,direct
leaders,Andrei Gurtov,ncsc-nl,mapped
leaders,Dr. Martin Albrecht,nist-csrc,direct
leaders,Dr. Scott Aaronson,nist-news,direct
leaders,Dr. Nadia Heninger,nist-news,direct
leaders,Dr. Emmanuelle Encrenaz,inria-crypto,mapped
leaders,Prof. Edoardo Persichetti,nist-news,direct
leaders,Dr. Dustin Moody,nist-news,direct
leaders,Dr. Lily Chen,nist-csrc,direct
leaders,Ollie Whitehouse,ncsc-uk,direct
leaders,Vincent Strubel,anssi,mapped
leaders,Claudia Plattner,bsi,direct
leaders,Dr. Stephan Ehlen,bsi,direct
leaders,Juhan Lepassaar,enisa,direct
leaders,Dr. Vadim Lyubashevsky,nist-csrc,direct
leaders,Prof. Dr. Léo Ducas,nist-csrc,direct
leaders,Prof. Dr. Eike Kiltz,nist-csrc,direct
leaders,Prof. Dr. Andreas Hülsing,nist-csrc,direct
leaders,Prof. Dr. Gilles Zémor,inria-crypto,mapped
leaders,Todd Moore,thales-research,direct
leaders,Dr. Douglas Stebila,ietf,direct
leaders,Prof. Dr. Heung Youl Youm,kisa,direct
leaders,Prof. Dr. Michele Mosca,gri,direct
leaders,Rachel Noble,acsc,mapped
leaders,Sami Khoury,cccs,direct
leaders,Dr. Jintai Ding,nist-news,direct
leaders,Dr. Gorjan Alagic,nist-news,direct
leaders,Bruce Schneier,nist-news,direct
leaders,Dr. Johannes Buchmann,nist-csrc,direct
leaders,Dr. Rainer Steinwandt,nist-news,direct
leaders,Dr. Nikita Borisov,ietf,direct
leaders,Jaime Gomez Garcia,g7-ceg,mapped
leaders,Bill Newhouse,nist-csrc,direct
leaders,Blair Canavan,thales-research,direct
leaders,Fabiana Da Pieve,ec,direct
leaders,Prof Bill Buchanan OBE,nist-csrc,direct
leaders,Éric Brier,nist-csrc,direct
leaders,Damien Stehlé,nist-csrc,direct
leaders,Pierre-Alain Fouque,nist-csrc,direct
leaders,Adeline Roux-Langlois,nist-csrc,direct
leaders,Daniel J. Bernstein,nist-csrc,direct
leaders,Prof. Oded Regev,nist-csrc,direct
leaders,Prof. Tanja Lange,nist-news,direct
leaders,Paul van Brouwershaven,pki-consortium,direct
leaders,Albert de Ruiter,pki-consortium,direct
leaders,Sven Rajala,thales-research,direct
leaders,Chris Bailey,pki-consortium,direct
leaders,Tomas Gustavsson,thales-research,direct
leaders,David Hook,ietf,direct
leaders,Corey Bonnell,ietf,direct
leaders,John Gray,ietf,direct
leaders,Sudha E. Iyer,g7-ceg,mapped
leaders,Tadahiko Ito,cryptrec,direct
leaders,Alison Becker,nsa-advisory,direct
leaders,Michael Jenkins,nsa-advisory,direct
leaders,Rebecca Guthrie,nsa-advisory,direct
leaders,Allen Roginsky,nist-csrc,direct
leaders,Elaine Barker,nist-csrc,direct
leaders,Suzanne Lightman,nist-csrc,direct
leaders,Hannes Tschofenig,ietf,direct
leaders,Carsten Bormann,rub-crypto,mapped
leaders,Katie Arrington,dod-cio,direct
leaders,Yilei Chen,cloudflare,direct
leaders,Samuel Jaques,cloudflare,direct
leaders,Meltem Sönmez Turan,nist-csrc,direct
leaders,John Kelsey,nist-news,direct
leaders,Quynh Dang,nist-news,direct
leaders,Romain Alléaume,etsi-cyber,direct
leaders,Aditya Koranga,openssl-project,direct
leaders,Krzysztof (Kris) Kwiatkowski,ietf,direct
leaders,Dr. Vladimir Soukharev,thales-research,direct
leaders,Dr. Ludovic Perret,cryptonext,mapped
leaders,Jean-Noël de Galzain,wallix-group,mapped
leaders,Skip Sanzeri,qusecure,mapped
leaders,Duncan Jones,quantinuum,mapped
leaders,Prof. Florian Mendel,infineon,mapped
leaders,Dr. Joppe Bos,nxp-semiconductors-nv,mapped
leaders,Dr. Gregor Seiler,ibm-research,mapped
leaders,Dr. Carlos Aguilar Melchor,sandboxaq,mapped
leaders,Mark Hughes,ibm-research,mapped
leaders,Jack Hidary,sandboxaq,mapped
leaders,Dr. Ali El Kaafarani,pqshield,mapped
leaders,Dr. Amit Sinha,digicert,mapped
leaders,Dr. Atsushi Yamada,isara-corporation,mapped
leaders,Dr. Shahram Mossayebi,crypto-quantique,mapped
leaders,Rebecca Krauthamer,qusecure,mapped
leaders,Greg Wetmore,entrust,mapped
leaders,Phil Venables,ballistic-ventures,mapped
leaders,Sophie Schmieg,google,mapped
leaders,Panos Kampanakis,amazon-aws,mapped
leaders,Matthew Campagna,amazon-aws,mapped
leaders,Bas Westerbaan,cloudflare,mapped
leaders,Ehren Kret,signal,exact
leaders,Rolfe Schmidt,signal,exact
leaders,Luke Ibbetson,vodafone-group-plc,mapped
leaders,Marco Pistoia,ionq,mapped
leaders,Sofia Celi,brave-software,mapped
leaders,Russ Housley,vigil-security,mapped
leaders,Tim Hollebeek,digicert,mapped
leaders,Mike Ounsworth,entrust,mapped
leaders,Dr. Thom Wiggers,pqshield,mapped
leaders,Scott Fluhrer,cisco-systems,mapped
leaders,Dr. James Howe,sandboxaq,mapped
leaders,Mark Pecen,eigenq-inc,mapped
leaders,Dr. Jean-Philippe Aumasson,taurus-sa,mapped
leaders,Dr. Ward Beullens,ibm-research,mapped
leaders,Anne Neuberger,andreessen-horowitz,mapped
leaders,Anne Neuberger,stanford-university,mapped
leaders,Anne Neuberger,hoover-institution,mapped
leaders,Royal Hansen,google,mapped
leaders,Nick Sullivan,cryptography-consulting-llc,mapped
leaders,Dr. Stanislav Smyshlyaev,cryptopro,mapped
leaders,Dr. Yehuda Lindell,coinbase,mapped
leaders,Prof. Dr. Thomas Pöppelmann,google,mapped
leaders,Prof. Dr. Thomas Pöppelmann,infineon,mapped
leaders,David Adrian,google,mapped
leaders,Tim Callan,sectigo,mapped
leaders,Dr. Scott Totzke,isara-corporation,mapped
leaders,Kevin Bocek,venafi,exact
leaders,Thomas Coratger,eth-foundation,mapped
leaders,Mike Osborne,ibm-research,mapped
leaders,Dr. Bob Sutor,sutor-group-intelligence-and-advisory,mapped
leaders,Bruno Couillard,crypto4a-technologies-inc,mapped
leaders,Dr. Colin Soutar,deloitte,mapped
leaders,Denis Mandich,qrypt,mapped
leaders,Konstantinos Karagiannis,protiviti,mapped
leaders,Dr. Krysta Svore,nvidia-corporation,mapped
leaders,Niccolò De Masi,ionq,mapped
leaders,Philip Intallura,boe,mapped
leaders,Sheetal Mehta,ntt-data,mapped
leaders,Tom Patterson,accenture,mapped
leaders,Zak Pantelli,gsk,mapped
leaders,Tomofumi Okubo,digicert,mapped
leaders,Dr. Marco Piani,evolutionq-inc,mapped
leaders,Michael Thompson,mitre,exact
leaders,Eric Rescorla,mozilla,mapped
leaders,David Benjamin,google,mapped
leaders,Jake Massimo,amazon-aws,mapped
leaders,Jim Schaad,august-cellars,mapped
leaders,Karen Seo,bbn-technologies,mapped
leaders,Pieter Wuille,chaincode-labs,mapped
leaders,Pieter Wuille,blockstream,mapped
leaders,Tim Ruffing,blockstream,mapped
leaders,Anthony Towns,bitcoin-core,mapped
leaders,Gavin Wood,eth-foundation,mapped
leaders,Brian Campbell,ping-identity-holdings-corp,mapped
leaders,Daniel Fett,authlete,mapped
leaders,John Bradley,yubico,mapped
leaders,Kristina Yasuda,microsoft,mapped
leaders,Mark D. Baushke,juniper-networks,mapped
leaders,Paul Bastian,bundesdruckerei,mapped
leaders,Tobias Looker,mattr,mapped
leaders,Emilia Kasper,google,mapped
leaders,Chris M. Lonvick,cisco-systems,mapped
leaders,Tatu Ylonen,ssh-communications-security,mapped
leaders,Ben Laurie,google,mapped
leaders,Paul Hoffman,icann,mapped
leaders,Charlie Kaufman,microsoft,mapped
leaders,Paul Wouters,red-hat,mapped
leaders,Rob Stradling,sectigo,mapped
leaders,John Gilmore,eff,mapped
leaders,Nat Sakimura,nat-consulting-llc,mapped
leaders,Nat Sakimura,nomura-research-institute,mapped
leaders,Brendan Moran,arm-holdings-plc,mapped
leaders,Stephen Davidson,digicert,mapped
leaders,Martijn Katerbarg,sectigo,mapped
leaders,Clint Wilson,apple,exact
leaders,Ashish Dhiman,globalsign-ltd,mapped
leaders,Andreas Henschel,d-trust,mapped
leaders,Tony Cox,cryptsoft-pty-ltd,mapped
leaders,Robert Relyea,red-hat,mapped
leaders,Dieter Bong,utimaco-is-gmbh,mapped
leaders,Valerie Fenwick,oracle,mapped
leaders,Luke Valenta,cloudflare,mapped
leaders,Christopher Patton,cloudflare,mapped
leaders,Vânia Gonçalves,cloudflare,mapped
leaders,Craig Gidney,google-quantum-ai,mapped
leaders,Valery Smyslov,elvis-plus,mapped
leaders,Marco Lucamarini,toshiba-research-europe-ltd,mapped
leaders,Bruno Huttner,id-quantique-sa,mapped
leaders,Steve Stevens,ascx9,mapped
leaders,Roy C. DeCicco,jpmorganchase,mapped
leaders,Angela Hendershott,u-s-faster-payments-council,mapped
leaders,Angela Hendershott,ascx9,mapped
leaders,Shuichi Katsumata,pqshield,mapped
leaders,Prof. Birgitta Whaley,uc-berkeley-bqic,mapped
leaders,Jérôme Plût,anssi,mapped
leaders,David Koh,csa-singapore,mapped
leaders,Ofra Frenkel,israel-national-digital-agency,mapped
leaders,Prof. Dr. Peter Schwabe,mpi-sp,exact
leaders,Prof. Dr. Peter Schwabe,radboud-university,mapped
leaders,Prof. Dr. Damien Stehlé,inria-crypto,mapped
leaders,Prof. Dr. Daniel J. Bernstein,ruhr-university-bochum-casa,mapped
leaders,Prof. Dr. Tanja Lange,tue-coding,mapped
leaders,Prof. Dr. Tanja Lange,academia-sinica,mapped
leaders,Andersen Cheng,post-quantum-ltd,mapped
leaders,Michael Adams,zoom,mapped
leaders,Stavros Kousidis,bsi,mapped
leaders,Prof. Dr. Chris Peikert,university-of-michigan,mapped
leaders,Adam Langley,google,mapped
leaders,Dr. Charles H. Bennett,ibm-research,mapped
leaders,Prof. Dr. Oded Regev,nyu-courant-institute,mapped
leaders,Dr. Atsushi Fujioka,kanagawa-university,mapped
leaders,Dr. Tsuyoshi Takagi,u-tokyo-q,mapped
leaders,Peter Gutmann,university-of-auckland,mapped
leaders,Dr. Jan Camenisch,ibm-research,mapped
leaders,Aaron Voisine,brd-wallet,mapped
leaders,Adam Zalcman,google-quantum-ai,mapped
leaders,Andrew Regenscheid,nist-csrc,mapped
leaders,Ansgar Dietrichs,eth-foundation,mapped
leaders,Ashish Kundu,cisco-research,mapped
leaders,Burt Kaliski,verisign-labs,mapped
leaders,Paulo S. L. M. Barreto,university-of-washington-tacoma,mapped
leaders,Slim Bettaieb,worldline,mapped
leaders,Loïc Bidoux,technology-innovation-institute-tii,mapped
leaders,Olivier Blazy,cole-polytechnique,mapped
leaders,Britta Hale,naval-postgraduate-school,mapped
leaders,Charles Teague,mitre,exact
leaders,Chris Peikert,university-of-michigan,mapped
leaders,Conor Deegan,project-eleven,mapped
leaders,David Cooper,nist-csrc,mapped
leaders,Daniel Litinski,psiquantum,mapped
leaders,Devon O'Brien,google,mapped
leaders,Dan Boneh,stanford-university,mapped
leaders,Daniel Huigens,proton-ag,mapped
leaders,David Mahdi,entrust,mapped
leaders,Deirdre Connolly,sandboxaq,mapped
leaders,Jean-Christophe Deneuville,insa-toulouse,mapped
leaders,G. S. Mamatha,r-v-college-of-engineering,mapped
leaders,Dustin Moody,nist-csrc,mapped
leaders,Emilia Käsper,google,mapped
leaders,Eric Lombrozo,ciphrex,mapped
leaders,Philippe Gaborit,university-of-limoges,mapped
leaders,Shay Gueron,university-of-haifa,mapped
leaders,Tim Güneysu,rub-crypto,mapped
leaders,Hugo Krawczyk,amazon-aws,mapped
leaders,Hamilton Silberg,nist-csrc,mapped
leaders,Hartmut Neven,google-quantum-ai,mapped
leaders,Hunter Beast,anduro,mapped
leaders,Justin Drake,eth-foundation,mapped
leaders,Jakob Jonsson,rsa-security,mapped
leaders,Jaime Gómez García,g7-ceg,mapped
leaders,Jeffrey Cichonski,nist-csrc,mapped
leaders,Joachim Rosenthal,university-of-zurich,mapped
leaders,Johnson Lau,bitcoin-core,mapped
leaders,Jonas Nick,blockstream,mapped
leaders,Joseph A. Salowey,venafi,exact
leaders,Julien Devevey,anssi,mapped
leaders,Justus Winter,openpgp,mapped
leaders,Kazufumi Kimoto,u-ryukyu,mapped
leaders,Keisuke Tanaka,institute-of-science-tokyo,mapped
leaders,Jan Klaußner,bundesdruckerei,mapped
leaders,Luca De Feo,ibm-research,mapped
leaders,Matthew Amy,simon-fraser-university,mapped
leaders,M. Pohl,radboud-university,mapped
leaders,Marek Palatinus,satoshilabs,mapped
leaders,Marin Ivezic,applied-quantum,mapped
leaders,Martin Albrecht,ncsc-uk,mapped
leaders,Masato Wakayama,ntt-corporation,mapped
leaders,John Preuß Mattsson,ericsson,mapped
leaders,Maxime Roméas,anssi,mapped
leaders,Michael Bartock,nist-csrc,mapped
leaders,Michael Broughton,google-quantum-ai,mapped
leaders,Rafael Misoczki,intel,exact
leaders,Momonari Kudo,u-tokyo-q,mapped
leaders,Morgane Guerreau,anssi,mapped
leaders,Murugiah Souppaya,nist-csrc,mapped
leaders,Nina Bindel,sandboxaq,mapped
leaders,Niibe Yutaka,gnupg-project,mapped
leaders,Niklas Gassner,university-of-zurich,mapped
leaders,Noboru Kunihiro,university-of-tsukuba,mapped
leaders,Massimiliano Pala,openca-labs,mapped
leaders,Francesca Palombini,ericsson,mapped
leaders,Parisa Grayeli,nist-csrc,mapped
leaders,Pavol Rusnak,satoshilabs,mapped
leaders,Edoardo Persichetti,uc-cincinnati,mapped
leaders,Philippa Coney,cambridge-centre-for-alternative-finance,mapped
leaders,Alex Pruden,project-eleven,mapped
leaders,Ramana Kompella,cisco-research,mapped
leaders,Rasha Sinha,r-v-college-of-engineering,mapped
leaders,Ray Harishankar,ibm-research,mapped
leaders,Ryan Babbush,google-quantum-ai,mapped
leaders,Sharon Boeyen,entrust,mapped
leaders,Scott Bradner,harvard-university,mapped
leaders,Sergey Bravyi,ibm-research,mapped
leaders,Stephen Farrell,trinity-college-dublin,mapped
leaders,Stefan Santesson,3xa-security,mapped
leaders,Sam Wilson,eth-foundation,mapped
leaders,Sandy Carielli,forrester,exact
leaders,Sanjeev Sharma,nist-csrc,mapped
leaders,Satoshi Nakamoto,bitcoin-core,mapped
leaders,Sean Bowe,electric-coin-company,mapped
leaders,Nicolas Sendrier,inria-crypto,mapped
