software_name,cpe_uri,cpe_vendor,cpe_product,match_confidence,status,nvd_url,last_verified_date,deprecated_at,deprecated_reason,product_id,cpe_coverage_flag,data_quality_notes
JetBrains TeamCity 2026.1,,,,,not_found,,2026-04-01,2026-07-11,not in regen,jetbrains-teamcity-2026-1,cpe_not_found_pending_nvd,'JetBrains TeamCity 2026.1' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
JFrog Artifactory,cpe:2.3:a:jfrog:artifactory:1.0:*:*:*:*:jenkins:*:*,jfrog,artifactory,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=jfrog%20artifactory,2026-04-01,2026-07-11,not in regen,jfrog-artifactory,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
jose4j,cpe:2.3:a:jose4j_project:jose4j:0.9.3:*:*:*:*:*:*:*,jose4j_project,jose4j,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=jose4j%20jose4j,2026-04-01,2026-07-11,not in regen,jose4j,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
jsonwebtoken (auth0),,,,,not_found,,2026-04-01,2026-07-11,not in regen,jsonwebtoken-auth0,cpe_not_found_pending_nvd,'jsonwebtoken (auth0)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
JumpCloud Directory Platform,,,,,not_found,,2026-04-01,2026-07-11,not in regen,jumpcloud-directory-platform,cpe_not_found_pending_nvd,'JumpCloud Directory Platform' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Juniper Junos OS,,,,,not_found,,2026-04-01,2026-07-11,not in regen,juniper-junos-os,cpe_not_found_pending_nvd,'Juniper Junos OS' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Juniper SRX Series Firewalls,,,,,not_found,,2026-04-01,2026-07-11,not in regen,juniper-srx-series-firewalls,cpe_not_found_pending_nvd,'Juniper SRX Series Firewalls' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Keeper Security,cpe:2.3:a:keepersecurity:keeper:16.10.2:*:*:*:*:*:*:*,keepersecurity,keeper,partial,partial,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=keeper%20security,2026-04-01,2026-07-11,not in regen,keeper-security,cpe_partial_match,Partial CPE match for 'Keeper Security'; version qualifier absent. Verify against NVD: https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=keeper%20security.
Keycloak,cpe:2.3:a:keycloak:keycloak-nodejs-auth-utils:2.5.0:*:*:*:*:*:*:*,keycloak,keycloak-nodejs-auth-utils,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=keycloak%20keycloak,2026-04-01,2026-07-11,not in regen,keycloak,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
Keyfactor 2026 Trends,,,,,not_found,,2026-04-01,2026-07-11,not in regen,keyfactor-2026-trends,cpe_not_found_pending_nvd,'Keyfactor 2026 Trends' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Keyfactor AgileSec Analytics,,,,,not_found,,2026-04-01,2026-07-11,not in regen,keyfactor-agilesec-analytics,cpe_not_found_pending_nvd,'Keyfactor AgileSec Analytics' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Keyfactor Command,,,,,not_found,,2026-04-01,2026-07-11,not in regen,keyfactor-command,cpe_not_found_pending_nvd,'Keyfactor Command' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Keyfactor EJBCA,cpe:2.3:a:keyfactor:ejbca:8.0.0:*:*:*:*:*:*:*,keyfactor,ejbca,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=keyfactor%20ejbca,2026-07-14,2026-07-14,not in regen,,,
Keysight CyPerf,,,,,not_found,,2026-04-01,2026-07-11,not in regen,keysight-cyperf,cpe_not_found_pending_nvd,'Keysight CyPerf' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Keysight Inspector,,,,,not_found,,2026-04-01,2026-07-11,not in regen,keysight-inspector,cpe_not_found_pending_nvd,'Keysight Inspector' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Kiteworks PQC File Sharing,,,,,not_found,,2026-04-01,2026-07-11,not in regen,kiteworks-pqc-file-sharing,cpe_not_found_pending_nvd,'Kiteworks PQC File Sharing' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
KiviCore PQC IP Cores,,,,,not_found,,2026-04-01,2026-07-11,not in regen,kivicore-pqc-ip-cores,cpe_not_found_pending_nvd,'KiviCore PQC IP Cores' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Kong API Gateway,,,,,not_found,,2026-04-01,2026-07-11,not in regen,kong-api-gateway,cpe_not_found_pending_nvd,'Kong API Gateway' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Kryptonite Shipovnik PQC Signature (Russia),,,,,not_found,,2026-04-01,2026-07-11,not in regen,kryptonite-shipovnik-pqc-signature-russia,cpe_not_found_pending_nvd,'Kryptonite Shipovnik PQC Signature (Russia)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Kryptus kNET HSM PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,kryptus-knet-hsm-pqc,cpe_not_found_pending_nvd,'Kryptus kNET HSM PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Kubernetes,cpe:2.3:a:kubernetes:kubernetes:-:*:*:*:*:*:*:*,kubernetes,kubernetes,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=kubernetes%20kubernetes,2026-04-01,2026-07-11,not in regen,kubernetes,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
Kudelski IoT Security Platform,,,,,not_found,,2026-04-01,2026-07-11,not in regen,kudelski-iot-security-platform,cpe_not_found_pending_nvd,'Kudelski IoT Security Platform' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Lakera Guard,,,,,not_found,,2026-04-01,2026-07-11,not in regen,lakera-guard,cpe_not_found_pending_nvd,'Lakera Guard' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Landis+Gyr SEALSQ Smart Grid PKI,,,,,not_found,,2026-04-01,2026-07-11,not in regen,landis-gyr-sealsq-smart-grid-pki,cpe_not_found_pending_nvd,'Landis+Gyr SEALSQ Smart Grid PKI' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Lattice MachXO5-NX,,,,,not_found,,2026-04-01,2026-07-11,not in regen,lattice-machxo5-nx,cpe_not_found_pending_nvd,'Lattice MachXO5-NX' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
leancrypto,cpe:2.3:a:leancrypto:leancrypto:1.7.1:*:*:*:*:*:*:*,leancrypto,leancrypto,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=leancrypto%20leancrypto,2026-07-14,2026-07-14,not in regen,,,
Ledger Enterprise,,,,,not_found,,2026-04-01,2026-07-11,not in regen,ledger-enterprise,cpe_not_found_pending_nvd,'Ledger Enterprise' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Let's Encrypt,,,,,not_found,,2026-04-01,2026-07-11,not in regen,let-s-encrypt,cpe_not_found_pending_nvd,'Let's Encrypt' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
liboqs,cpe:2.3:a:openquantumsafe:liboqs:0.10.1:-:*:*:*:*:*:*,openquantumsafe,liboqs,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=openquantumsafe%20liboqs,2026-07-14,2026-07-14,not in regen,,,
liboqs-rust (oqs crate),,,,,not_found,,2026-07-14,2026-07-14,not in regen,,,
LibreSSL,cpe:2.3:a:openbsd:libressl:2.1.1:*:*:*:*:*:*:*,openbsd,libressl,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=openbsd%20libressl,2026-07-14,2026-07-14,not in regen,,,
Libreswan,cpe:2.3:a:libreswan:libreswan:3.5:*:*:*:*:*:*:*,libreswan,libreswan,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=libreswan%20libreswan,2026-04-01,2026-07-11,not in regen,libreswan,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
libssh,,,,,not_found,,2026-04-01,2026-07-11,not in regen,libssh,cpe_not_found_pending_nvd,'libssh' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Linkerd,cpe:2.3:a:linkerd:linkerd:2.13.0:*:*:*:stable:kubernetes:*:*,linkerd,linkerd,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=linkerd%20linkerd,2026-04-01,2026-07-11,not in regen,linkerd,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
Linux IMA/EVM,,,,,not_found,,2026-04-01,2026-07-11,not in regen,linux-ima-evm,cpe_not_found_pending_nvd,'Linux IMA/EVM' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Linux LUKS / dm-crypt,,,,,not_found,,2026-04-01,2026-07-11,not in regen,linux-luks-dm-crypt,cpe_not_found_pending_nvd,'Linux LUKS / dm-crypt' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
LTO-10 PQC-Ready Tape,,,,,not_found,,2026-04-01,2026-07-11,not in regen,lto-10-pqc-ready-tape,cpe_not_found_pending_nvd,'LTO-10 PQC-Ready Tape' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
MadQuantum-CM (Spain),,,,,not_found,,2026-04-01,2026-07-11,not in regen,madquantum-cm-spain,cpe_not_found_pending_nvd,'MadQuantum-CM (Spain)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Mandiant (Google Cloud),,,,,not_found,,2026-04-01,2026-07-11,not in regen,mandiant-google-cloud,cpe_not_found_pending_nvd,'Mandiant (Google Cloud)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
MariaDB Server,,,,,not_found,,2026-04-01,2026-07-11,not in regen,mariadb-server,cpe_not_found_pending_nvd,'MariaDB Server' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Marvell LiquidSecurity 2,,,,,not_found,,2026-04-01,2026-07-11,not in regen,marvell-liquidsecurity-2,cpe_not_found_pending_nvd,'Marvell LiquidSecurity 2' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Mastercard Quantum-Resistant Contactless,,,,,not_found,,2026-04-01,2026-07-11,not in regen,mastercard-quantum-resistant-contactless,cpe_not_found_pending_nvd,'Mastercard Quantum-Resistant Contactless' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Mavenir Cloud RAN,,,,,not_found,,2026-04-01,2026-07-11,not in regen,mavenir-cloud-ran,cpe_not_found_pending_nvd,'Mavenir Cloud RAN' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Mbed TLS,,,,,not_found,,2026-04-01,2026-07-11,not in regen,mbed-tls,cpe_not_found_pending_nvd,'Mbed TLS' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Microchip ATECC608B,,,,,not_found,,2026-04-01,2026-07-11,not in regen,microchip-atecc608b,cpe_not_found_pending_nvd,'Microchip ATECC608B' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Microchip CryptoAutomotive TA100,,,,,not_found,,2026-04-01,2026-07-11,not in regen,microchip-cryptoautomotive-ta100,cpe_not_found_pending_nvd,'Microchip CryptoAutomotive TA100' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Microchip MEC175xB PQC Controllers,,,,,not_found,,2026-04-01,2026-07-11,not in regen,microchip-mec175xb-pqc-controllers,cpe_not_found_pending_nvd,'Microchip MEC175xB PQC Controllers' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Microchip PolarFire,,,,,not_found,,2026-04-01,2026-07-11,not in regen,microchip-polarfire,cpe_not_found_pending_nvd,'Microchip PolarFire' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Microsoft AD CS,,,,,not_found,,2026-04-01,2026-07-11,not in regen,microsoft-ad-cs,cpe_not_found_pending_nvd,'Microsoft AD CS' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Microsoft Azure,cpe:2.3:a:microsoft:azure_active_directory_connect:1.1.524.0:*:*:*:*:*:*:*,microsoft,azure_active_directory_connect,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=microsoft%20azure,2026-04-01,2026-07-11,not in regen,microsoft-azure,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
Microsoft Defender for Endpoint,cpe:2.3:a:microsoft:defender_for_endpoint:-:*:*:*:*:-:*:*,microsoft,defender_for_endpoint,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=microsoft%20defender%20for%20endpoint,2026-04-01,2026-07-11,not in regen,microsoft-defender-for-endpoint,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
Microsoft Edge,cpe:2.3:a:microsoft:edge:-:*:*:*:*:*:*:*,microsoft,edge,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=microsoft%20edge,2026-04-01,2026-07-11,not in regen,microsoft-edge,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
Microsoft Entra External ID,,,,,not_found,,2026-04-01,2026-07-11,not in regen,microsoft-entra-external-id,cpe_not_found_pending_nvd,'Microsoft Entra External ID' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Microsoft Entra ID,,,,,not_found,,2026-04-01,2026-07-11,not in regen,microsoft-entra-id,cpe_not_found_pending_nvd,'Microsoft Entra ID' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Microsoft Entra Verified ID,,,,,not_found,,2026-04-01,2026-07-11,not in regen,microsoft-entra-verified-id,cpe_not_found_pending_nvd,'Microsoft Entra Verified ID' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Microsoft Hyper-V,cpe:2.3:o:microsoft:windows_server_2008:-:-:*:*:datacenter_without_hyper-v:*:itanium:*,microsoft,windows_server_2008,partial,partial,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=microsoft%20hyper-v,2026-04-01,2026-07-11,not in regen,microsoft-hyper-v,cpe_partial_match,Partial CPE match for 'Microsoft Hyper-V'; version qualifier absent. Verify against NVD: https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=microsoft%20hyper-v.
Microsoft Intune,cpe:2.3:a:microsoft:intune_endpoint_protection:-:*:*:*:*:*:*:*,microsoft,intune_endpoint_protection,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=microsoft%20intune,2026-04-01,2026-07-11,not in regen,microsoft-intune,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
Microsoft RDS,,,,,not_found,,2026-04-01,2026-07-11,not in regen,microsoft-rds,cpe_not_found_pending_nvd,'Microsoft RDS' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Microsoft Remote Desktop Services (RDS),,,,,not_found,,2026-04-01,2026-07-11,not in regen,microsoft-remote-desktop-services-rds,cpe_not_found_pending_nvd,'Microsoft Remote Desktop Services (RDS)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Microsoft SignTool,,,,,not_found,,2026-04-01,2026-07-11,not in regen,microsoft-signtool,cpe_not_found_pending_nvd,'Microsoft SignTool' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Microsoft SymCrypt,cpe:2.3:a:microsoft:symcrypt:103.11.0:*:*:*:*:*:*:*,microsoft,symcrypt,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=microsoft%20symcrypt,2026-07-14,2026-07-14,not in regen,,,
MikroTik RouterOS,,,,,not_found,,2026-04-01,2026-07-11,not in regen,mikrotik-routeros,cpe_not_found_pending_nvd,'MikroTik RouterOS' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Mimecast Cloud Integrated,,,,,not_found,,2026-04-01,2026-07-11,not in regen,mimecast-cloud-integrated,cpe_not_found_pending_nvd,'Mimecast Cloud Integrated' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
MinIO Enterprise,cpe:2.3:a:miniorange:oauth_single_sign_on:48.4.9:*:*:*:enterprise:wordpress:*:*,miniorange,oauth_single_sign_on,partial,partial,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=minio%20enterprise,2026-04-01,2026-07-11,not in regen,minio-enterprise,cpe_partial_match,Partial CPE match for 'MinIO Enterprise'; version qualifier absent. Verify against NVD: https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=minio%20enterprise.
mlkem-native,,,,,not_found,,2026-07-14,2026-07-14,not in regen,,,
MongoDB Queryable Encryption,,,,,not_found,,2026-04-01,2026-07-11,not in regen,mongodb-queryable-encryption,cpe_not_found_pending_nvd,'MongoDB Queryable Encryption' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Mozilla Firefox,cpe:2.3:a:mozilla:firefox:-:*:*:*:*:*:*:*,mozilla,firefox,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=mozilla%20firefox,2026-04-01,2026-07-11,not in regen,mozilla-firefox,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
MTG AG CARA,,,,,not_found,,2026-04-01,2026-07-11,not in regen,mtg-ag-cara,cpe_not_found_pending_nvd,'MTG AG CARA' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
MTG AG CLM,,,,,not_found,,2026-04-01,2026-07-11,not in regen,mtg-ag-clm,cpe_not_found_pending_nvd,'MTG AG CLM' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
MTG AG KMS,,,,,not_found,,2026-04-01,2026-07-11,not in regen,mtg-ag-kms,cpe_not_found_pending_nvd,'MTG AG KMS' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Mullvad VPN App,,,,,not_found,,2026-04-01,2026-07-11,not in regen,mullvad-vpn-app,cpe_not_found_pending_nvd,'Mullvad VPN App' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
MySQL Community Server,cpe:2.3:a:mysql:mysql_community_server:-:*:*:*:*:*:*:*,mysql,mysql_community_server,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=mysql%20community%20server,2026-04-01,2026-07-11,not in regen,mysql-community-server,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
MySQL Enterprise Encryption,,,,,not_found,,2026-04-01,2026-07-11,not in regen,mysql-enterprise-encryption,cpe_not_found_pending_nvd,'MySQL Enterprise Encryption' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
NEC 5G Core,,,,,not_found,,2026-04-01,2026-07-11,not in regen,nec-5g-core,cpe_not_found_pending_nvd,'NEC 5G Core' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
NetApp ONTAP 9.16,,,,,not_found,,2026-04-01,2026-07-11,not in regen,netapp-ontap-9-16,cpe_not_found_pending_nvd,'NetApp ONTAP 9.16' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
NetSfere PQC Messaging,,,,,not_found,,2026-04-01,2026-07-11,not in regen,netsfere-pqc-messaging,cpe_not_found_pending_nvd,'NetSfere PQC Messaging' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Netskope Intelligent DLP,,,,,not_found,,2026-04-01,2026-07-11,not in regen,netskope-intelligent-dlp,cpe_not_found_pending_nvd,'Netskope Intelligent DLP' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Netskope One PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,netskope-one-pqc,cpe_not_found_pending_nvd,'Netskope One PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Nexus Group Certificate Manager,,,,,not_found,,2026-04-01,2026-07-11,not in regen,nexus-group-certificate-manager,cpe_not_found_pending_nvd,'Nexus Group Certificate Manager' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Nginx,,,,,not_found,,2026-04-01,2026-07-11,not in regen,nginx,cpe_not_found_pending_nvd,'Nginx' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
NGINX Plus,,,,,not_found,,2026-04-01,2026-07-11,not in regen,nginx-plus,cpe_not_found_pending_nvd,'NGINX Plus' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
NGINX Plus R33 PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,nginx-plus-r33-pqc,cpe_not_found_pending_nvd,'NGINX Plus R33 PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Nimbus JOSE+JWT,,,,,not_found,,2026-04-01,2026-07-11,not in regen,nimbus-jose-jwt,cpe_not_found_pending_nvd,'Nimbus JOSE+JWT' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
