role_id,variant_id,slot,slot_index,content,status,deprecated_at,deprecated_reason,last_reviewed,notes
architect,keystores,hero_badge_text,,"Global · Technology, Telecommunications",active,,,2026-08-02,"Region/industry context — same for every variant of this role, it describes the visitor not the option."
architect,keystores,hero_badge_tone,,sourced,active,,,2026-08-02,
architect,keystores,headline,,Decide where the keys live.,active,,,2026-08-02,
architect,keystores,sub,,"HSM partitions, KMS policy and TPM-backed device identity all behave differently under ML-DSA. Size them before you commit to a date in someone else's plan.",active,,,2026-08-02,
architect,keystores,cta_primary_label,,"Wrap a key, KMS-style",active,,,2026-08-02,De-duplicated 2026-08-02: every board now points at its own destination — tls-simulator was on 6 boards and /migrate on 5.
architect,keystores,cta_primary_href,,/playground/envelope-encrypt,active,,,2026-08-02,De-duplicated 2026-08-02: every board now points at its own destination — tls-simulator was on 6 boards and /migrate on 5.
architect,keystores,cta_secondary_label,,Plan the modernization,active,,,2026-08-02,Secondary CTA and item 2 are now this board's own BUSINESS tool (/tools/*). Before 2026-08-02 the boards leaned entirely on playground workshops.
architect,keystores,cta_secondary_href,,/business/tools/infra-modernization-planner,active,,,2026-08-02,"Path corrected 2026-08-02: business tools are nested under /business (/business/tools/:toolId). /tools/<id> fell through to the catch-all route and silently rendered the HOME BOARD — the destination resolved, so nothing failed, it just showed the wrong page. Secondary CTA and item 2 are now this board's own BUSINESS tool (/tools/*). Before 2026-08-02 the boards leaned entirely on playground workshops."
architect,keystores,proof_chip,0,"Real PKCS#11 engine, in your browser",active,,,2026-08-02,
architect,keystores,proof_chip,1,Sizing from real FIPS 203/204 key sizes,active,,,2026-08-02,
architect,keystores,proof_chip,2,TPM 2.0 conformance checks run locally,active,,,2026-08-02,
architect,keystores,side_card_title,,What changes in the key store,active,,,2026-08-02,
architect,keystores,side_card_tone,,warn,active,,,2026-08-02,
architect,keystores,side_card_provenance,,sourced,active,,,2026-08-02,
architect,keystores,side_card_row_label,0,ML-DSA-65 signature,active,,,2026-08-02,
architect,keystores,side_card_row_value,0,{ml_dsa_65_signature_only},active,,,2026-08-02,
architect,keystores,side_card_row_label,1,Sign rate on today's HSM,active,,,2026-08-02,
architect,keystores,side_card_row_value,1,{ops_sidecard_throughput_row},active,,,2026-08-02,
architect,keystores,side_card_row_label,2,Keys in the sample estate,active,,,2026-08-02,
architect,keystores,side_card_row_value,2,{migration_estate_key_count},active,,,2026-08-02,
architect,keystores,side_card_punchline,,"Capacity is an architecture decision, not an ops surprise.",active,,,2026-08-02,
architect,keystores,side_card_footnote,,Real figures — the capacity calculator's own defaults and the migration estate this playground actually ships with.,active,,,2026-08-02,
architect,keystores,grid_title,,What you walk out with,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
architect,keystores,grid_sub,,Decisions with numbers attached,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
architect,keystores,grid_card_title,0,"Envelope encryption, end to end",active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
architect,keystores,grid_card_body,0,"ML-KEM plus AES key wrap in the KMS envelope pattern — the shape most key stores will adopt, run before you commit to it.",active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
architect,keystores,grid_card_title,1,A Phase 6 deliverable,active,,,2026-08-02,Secondary CTA and item 2 are now this board's own BUSINESS tool (/tools/*). Before 2026-08-02 the boards leaned entirely on playground workshops.
architect,keystores,grid_card_body,1,The Infrastructure Modernization Planner consolidates the PKI modernization plan and the HSM/KMS upgrade schedule into one document.,active,,,2026-08-02,Secondary CTA and item 2 are now this board's own BUSINESS tool (/tools/*). Before 2026-08-02 the boards leaned entirely on playground workshops.
architect,keystores,grid_card_title,2,Where the keys live,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
architect,keystores,grid_card_body,2,The envelope workshop is what this board rests on: it is the difference between a key policy you wrote and one you have executed.,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
architect,keystores,track_title,,"Then, the background: {essentials_vs_full:architect}.",active,,,2026-08-02,
ops,cutover,hero_eyebrow,,IT Ops · rehearse before the change window,active,,,2026-08-02,
ops,cutover,hero_badge_text,,"Americas · Energy & Utilities, Telecommunications",active,,,2026-08-02,"Region/industry context — same for every variant of this role, it describes the visitor not the option."
ops,cutover,hero_badge_tone,,sourced,active,,,2026-08-02,
ops,cutover,headline,,Rehearse the cutover before renewal day.,active,,,2026-08-02,
ops,cutover,sub,,"Hybrid tunnels and hybrid certificates, end to end in this tab, so the first time you meet a fragmentation bug is not at 2am inside a change window.",active,,,2026-08-02,
ops,cutover,cta_primary_label,,Run an IKEv2 hybrid handshake,active,,,2026-08-02,De-duplicated 2026-08-02: every board now points at its own destination — tls-simulator was on 6 boards and /migrate on 5.
ops,cutover,cta_primary_href,,/playground/vpn-sim,active,,,2026-08-02,De-duplicated 2026-08-02: every board now points at its own destination — tls-simulator was on 6 boards and /migrate on 5.
ops,cutover,cta_secondary_label,,Write the playbook,active,,,2026-08-02,Secondary CTA and item 2 are now this board's own BUSINESS tool (/tools/*). Before 2026-08-02 the boards leaned entirely on playground workshops.
ops,cutover,cta_secondary_href,,/business/tools/deployment-playbook,active,,,2026-08-02,"Path corrected 2026-08-02: business tools are nested under /business (/business/tools/:toolId). /tools/<id> fell through to the catch-all route and silently rendered the HOME BOARD — the destination resolved, so nothing failed, it just showed the wrong page. Secondary CTA and item 2 are now this board's own BUSINESS tool (/tools/*). Before 2026-08-02 the boards leaned entirely on playground workshops."
ops,cutover,proof_chip,0,"Real TLS 1.3 handshake, in your browser",active,,,2026-08-02,
ops,cutover,proof_chip,1,Hybrid groups X25519MLKEM768 and friends,active,,,2026-08-02,
ops,cutover,proof_chip,2,Log exportable,active,,,2026-08-02,
ops,cutover,side_card_title,,What the rehearsal covers,active,,,2026-08-02,
ops,cutover,side_card_tone,,info,active,,,2026-08-02,
ops,cutover,side_card_provenance,,illustrative,active,,,2026-08-02,
ops,cutover,side_card_row_label,0,Protocols exercised,active,,,2026-08-02,
ops,cutover,side_card_row_value,0,"TLS 1.3, IPsec, SSH",active,,,2026-08-02,
ops,cutover,side_card_row_label,1,What fails first,active,,,2026-08-02,
ops,cutover,side_card_row_value,1,MTU and fragmentation,active,,,2026-08-02,
ops,cutover,side_card_row_label,2,Rollback,active,,,2026-08-02,
ops,cutover,side_card_row_value,2,classical suites stay negotiable,active,,,2026-08-02,
ops,cutover,side_card_punchline,,"Find the fragmentation bug in a tab, not in a change window.",active,,,2026-08-02,
ops,cutover,side_card_footnote,,The handshakes are real; which of them your estate breaks on is not something we can know for you. Treat the failure order as a starting hypothesis.,active,,,2026-08-02,
ops,cutover,grid_title,,What you walk out with,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
ops,cutover,grid_sub,,A rehearsal you can repeat,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
ops,cutover,grid_card_title,0,A full IKEv2 handshake,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
ops,cutover,grid_card_body,0,"The VPN simulator runs IKEv2 in WASM with PKCS#11 crypto routed through SoftHSMv3, and the live C_* calls open for inspection.",active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
ops,cutover,grid_card_title,1,"The rehearsal, written down",active,,,2026-08-02,Secondary CTA and item 2 are now this board's own BUSINESS tool (/tools/*). Before 2026-08-02 the boards leaned entirely on playground workshops.
ops,cutover,grid_card_body,1,"The Deployment Playbook generates the rollout with rollback procedures and validation steps — for the night itself, not the tab.",active,,,2026-08-02,Secondary CTA and item 2 are now this board's own BUSINESS tool (/tools/*). Before 2026-08-02 the boards leaned entirely on playground workshops.
ops,cutover,grid_card_title,2,"Two protocols, not one",active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
ops,cutover,grid_card_body,2,The cutover rarely fails in the protocol you rehearsed — which is why this board carries both.,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
ops,cutover,track_title,,"Then, the background: {essentials_vs_full:ops}.",active,,,2026-08-02,
ops,suppliers,hero_eyebrow,,IT Ops · your renewals depend on their roadmaps,active,,,2026-08-02,
ops,suppliers,hero_badge_text,,"Americas · Energy & Utilities, Telecommunications",active,,,2026-08-02,"Region/industry context — same for every variant of this role, it describes the visitor not the option."
ops,suppliers,hero_badge_tone,,sourced,active,,,2026-08-02,
ops,suppliers,headline,,Your renewals commit you to someone else's timeline.,active,,,2026-08-02,
ops,suppliers,sub,,"Every certificate you renew this year ties you to a vendor's PQC schedule for its whole lifetime. Check theirs against yours before you sign, not after.",active,,,2026-08-02,
ops,suppliers,cta_primary_label,,Check vendor roadmaps,active,,,2026-08-02,De-duplicated 2026-08-02: every board now points at its own destination — tls-simulator was on 6 boards and /migrate on 5.
ops,suppliers,cta_primary_href,,/migrate?tab=roadmaps,active,,,2026-08-02,De-duplicated 2026-08-02: every board now points at its own destination — tls-simulator was on 6 boards and /migrate on 5.
ops,suppliers,cta_secondary_label,,Score your vendors,active,,,2026-08-02,Secondary CTA and item 2 are now this board's own BUSINESS tool (/tools/*). Before 2026-08-02 the boards leaned entirely on playground workshops.
ops,suppliers,cta_secondary_href,,/business/tools/vendor-scorecard,active,,,2026-08-02,"Path corrected 2026-08-02: business tools are nested under /business (/business/tools/:toolId). /tools/<id> fell through to the catch-all route and silently rendered the HOME BOARD — the destination resolved, so nothing failed, it just showed the wrong page. Secondary CTA and item 2 are now this board's own BUSINESS tool (/tools/*). Before 2026-08-02 the boards leaned entirely on playground workshops."
ops,suppliers,proof_chip,0,Vendor claims are proof-gated,active,,,2026-08-02,
ops,suppliers,proof_chip,1,CNSA 2.0 mandate dates built in,active,,,2026-08-02,
ops,suppliers,proof_chip,2,Every roadmap links to the vendor's own source,active,,,2026-08-02,
ops,suppliers,side_card_title,,What to ask a supplier,active,,,2026-08-02,
ops,suppliers,side_card_tone,,info,active,,,2026-08-02,
ops,suppliers,side_card_provenance,,illustrative,active,,,2026-08-02,
ops,suppliers,side_card_row_label,0,Named algorithms,active,,,2026-08-02,
ops,suppliers,side_card_row_value,0,not the words quantum-safe,active,,,2026-08-02,
ops,suppliers,side_card_row_label,1,A dated commitment,active,,,2026-08-02,
ops,suppliers,side_card_row_value,1,not on our roadmap,active,,,2026-08-02,
ops,suppliers,side_card_row_label,2,Evidence,active,,,2026-08-02,
ops,suppliers,side_card_row_value,2,a certificate or a published spec,active,,,2026-08-02,
ops,suppliers,side_card_punchline,,A roadmap without a date is a press release.,active,,,2026-08-02,
ops,suppliers,side_card_footnote,,"Illustrative checklist. The vendor data behind the catalogue is proof-gated — every claim there carries a link to the vendor's own published source, or it is not shown.",active,,,2026-08-02,
ops,suppliers,grid_title,,What you walk out with,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
ops,suppliers,grid_sub,,Questions with evidence behind them,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
ops,suppliers,grid_card_title,0,Supplier roadmaps as published,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
ops,suppliers,grid_card_body,0,"Vendor PQC roadmaps quoted as issued rather than summarised, each linked to the vendor's own source or not shown at all.",active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
ops,suppliers,grid_card_title,1,Claims made comparable,active,,,2026-08-02,Secondary CTA and item 2 are now this board's own BUSINESS tool (/tools/*). Before 2026-08-02 the boards leaned entirely on playground workshops.
ops,suppliers,grid_card_body,1,The Vendor Scorecard Builder turns roadmap claims into a comparable PQC-readiness assessment per supplier.,active,,,2026-08-02,Secondary CTA and item 2 are now this board's own BUSINESS tool (/tools/*). Before 2026-08-02 the boards leaned entirely on playground workshops.
ops,suppliers,grid_card_title,2,A date means nothing without enrollment,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
ops,suppliers,grid_card_body,2,"If a supplier cannot enrol a PQC certificate, their roadmap date is a press release. This board lets you check both.",active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
ops,suppliers,track_title,,"Then, the background: {essentials_vs_full:ops}.",active,,,2026-08-02,
researcher,reproduce,hero_eyebrow,,Researcher / Academic · run it yourself · export the log,active,,,2026-08-02,
researcher,reproduce,hero_badge_text,,All regions · unfiltered,active,,,2026-08-02,"Region/industry context — same for every variant of this role, it describes the visitor not the option."
researcher,reproduce,hero_badge_tone,,illustrative,active,,,2026-08-02,
researcher,reproduce,headline,,Run the tests yourself.,active,,,2026-08-02,
researcher,reproduce,sub,,"ACVP vectors, known-answer tests and the 25-check TCG V1.85 runner all execute locally in this tab. Export the log. Do not take our word for any of it.",active,,,2026-08-02,
researcher,reproduce,cta_primary_label,,Run SLH-DSA sign and verify,active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
researcher,reproduce,cta_primary_href,,/playground/slh-dsa,active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
researcher,reproduce,cta_secondary_label,,Run the SP 800-90B entropy suite,active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
researcher,reproduce,cta_secondary_href,,/playground/entropy-test,active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
researcher,reproduce,proof_chip,0,"ACVP + KAT run locally, not asserted",active,,,2026-08-02,
researcher,reproduce,proof_chip,1,Real liboqs + SoftHSMv3 compiled to WASM,active,,,2026-08-02,
researcher,reproduce,proof_chip,2,Log exportable,active,,,2026-08-02,
researcher,reproduce,proof_chip,3,Drift guards fail the build on silent data change,active,,,2026-08-02,
researcher,reproduce,side_card_title,,What you can reproduce here,active,,,2026-08-02,
researcher,reproduce,side_card_tone,,accent,active,,,2026-08-02,
researcher,reproduce,side_card_provenance,,sourced,active,,,2026-08-02,
researcher,reproduce,side_card_row_label,0,Hash-based signatures,active,,,2026-08-02,
researcher,reproduce,side_card_row_value,0,"SLH-DSA, XMSS, LMS",active,,,2026-08-02,
researcher,reproduce,side_card_row_label,1,Randomness,active,,,2026-08-02,
researcher,reproduce,side_card_row_value,1,entropy and DRBG tests,active,,,2026-08-02,
researcher,reproduce,side_card_row_label,2,Certificate structure,active,,,2026-08-02,
researcher,reproduce,side_card_row_value,2,Merkle inclusion proofs,active,,,2026-08-02,
researcher,reproduce,side_card_punchline,,Nothing here asks you to trust it.,active,,,2026-08-02,
researcher,reproduce,side_card_footnote,,The named workshops run real implementations locally — liboqs and SoftHSMv3 compiled to WebAssembly — not recorded output replayed back at you.,active,,,2026-08-02,
researcher,reproduce,grid_title,,What the workspace gives you,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
researcher,reproduce,grid_sub,,"Instruments, not assertions",active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
researcher,reproduce,grid_card_title,0,All 12 FIPS 205 parameter sets,active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
researcher,reproduce,grid_card_body,0,"SLH-DSA sign and verify across every parameter set, pre-hash variants included, executed locally in the browser.",active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
researcher,reproduce,grid_card_title,1,"Randomness, tested not asserted",active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
researcher,reproduce,grid_card_body,1,"The NIST SP 800-90B suite — monobit, frequency and min-entropy — run against live output rather than quoted from a datasheet.",active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
researcher,reproduce,grid_card_title,2,Nothing here is recorded output,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
researcher,reproduce,grid_card_body,2,"Both workshops run real implementations compiled to WebAssembly, alongside the 25-check TCG V1.85 runner. The log is exportable, so the claim is yours to check.",active,,,2026-08-02,Carries a guarded live fact (personaConfig.test.ts) — kept on the board whose subject it actually is.
researcher,reproduce,track_title,,"Learning path: available, never pushed.",active,,,2026-08-02,
researcher,reproduce,track_note,,"This is a reference shelf, not a curriculum — browse at your own pace, nothing here is sequenced for you.",active,,,2026-08-02,
researcher,threatmodel,hero_eyebrow,,"Researcher / Academic · the estimate, its sources, and its objections",active,,,2026-08-02,
researcher,threatmodel,hero_badge_text,,All regions · unfiltered,active,,,2026-08-02,"Region/industry context — same for every variant of this role, it describes the visitor not the option."
researcher,threatmodel,hero_badge_tone,,illustrative,active,,,2026-08-02,
researcher,threatmodel,headline,,Argue with the threat model.,active,,,2026-08-02,
researcher,threatmodel,sub,,"CRQC arrival is a distribution, not a date. The consensus window, every source behind it, and the strongest published objections are all on file and all dated.",active,,,2026-08-02,
researcher,threatmodel,cta_primary_label,,Plan a CRQC scenario,active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
researcher,threatmodel,cta_primary_href,,/business/tools/crqc-scenario,active,,,2026-08-02,"Path corrected 2026-08-02: business tools are nested under /business (/business/tools/:toolId). /tools/<id> fell through to the catch-all route and silently rendered the HOME BOARD — the destination resolved, so nothing failed, it just showed the wrong page. Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
researcher,threatmodel,cta_secondary_label,,Read the threat economics,active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
researcher,threatmodel,cta_secondary_href,,/threats,active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
researcher,threatmodel,proof_chip,0,Counter-claims dataset · CVE snapshots,active,,,2026-08-02,
researcher,threatmodel,proof_chip,1,Authoritative / High / Moderate / Low source tiers,active,,,2026-08-02,
researcher,threatmodel,proof_chip,2,"{library_active_count} sources, trust-tiered",active,,,2026-08-02,
researcher,threatmodel,proof_chip,3,Drift guards fail the build on silent data change,active,,,2026-08-02,
researcher,threatmodel,side_card_title,,The CRQC consensus,active,,,2026-08-02,
researcher,threatmodel,side_card_tone,,bad,active,,,2026-08-02,
researcher,threatmodel,side_card_provenance,,sourced,active,,,2026-08-02,
researcher,threatmodel,side_card_row_label,0,Consensus estimate,active,,,2026-08-02,
researcher,threatmodel,side_card_row_value,0,{exec_crqc_estimate_row},active,,,2026-08-02,
researcher,threatmodel,side_card_row_label,1,Data must stay secret,active,,,2026-08-02,
researcher,threatmodel,side_card_row_value,1,{exec_secrecy_row},active,,,2026-08-02,
researcher,threatmodel,side_card_row_label,2,A migration takes,active,,,2026-08-02,
researcher,threatmodel,side_card_row_value,2,{exec_migration_row},active,,,2026-08-02,
researcher,threatmodel,side_card_punchline,,{exec_mosca_punchline},active,,,2026-08-02,
researcher,threatmodel,side_card_footnote,,{exec_mosca_footnote},active,,,2026-08-02,
researcher,threatmodel,grid_title,,What the workspace gives you,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
researcher,threatmodel,grid_sub,,The estimate and its dissent,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
researcher,threatmodel,grid_card_title,0,"Scenarios, not a single date",active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
researcher,threatmodel,grid_card_body,0,The CRQC Scenario Planner models cryptographically-relevant-quantum-computer arrival scenarios and what each one implies for your own horizon.,active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
researcher,threatmodel,grid_card_title,1,"The threat data, with its sources",active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
researcher,threatmodel,grid_card_body,1,"Threat Economics, the CRQC Capability Watch and the Z-estimate, each figure carrying the sources behind it.",active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
researcher,threatmodel,grid_card_title,2,"An estimate, not a date",active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
researcher,threatmodel,grid_card_body,2,"The consensus is a median across tracked sources, each with its own date, tier and link — and the published objections are on file too.",active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
researcher,threatmodel,track_title,,"Learning path: available, never pushed.",active,,,2026-08-02,
researcher,threatmodel,track_note,,"This is a reference shelf, not a curriculum — browse at your own pace, nothing here is sequenced for you.",active,,,2026-08-02,
curious,short,hero_eyebrow,,No background needed · about 30 seconds · nothing to install,active,,,2026-08-02,
curious,short,hero_badge_text,,Americas · unfiltered,active,,,2026-08-02,"Region/industry context — same for every variant of this role, it describes the visitor not the option."
curious,short,hero_badge_tone,,illustrative,active,,,2026-08-02,
curious,short,headline,,"Thirty seconds, then decide.",active,,,2026-08-02,
curious,short,sub,,"Someone can record encrypted traffic today and open it years later, once the right computer exists. That is the whole argument. Everything else is detail.",active,,,2026-08-02,
curious,short,cta_primary_label,,Take the guided path,active,,,2026-08-02,De-duplicated 2026-08-02: every board now points at its own destination — tls-simulator was on 6 boards and /migrate on 5.
curious,short,cta_primary_href,,/learn,active,,,2026-08-02,De-duplicated 2026-08-02: every board now points at its own destination — tls-simulator was on 6 boards and /migrate on 5.
curious,short,cta_secondary_label,,The cost of waiting,active,,,2026-08-02,Secondary CTA and item 2 are now this board's own BUSINESS tool (/tools/*). Before 2026-08-02 the boards leaned entirely on playground workshops.
curious,short,cta_secondary_href,,/business/tools/cost-of-inaction,active,,,2026-08-02,"Path corrected 2026-08-02: business tools are nested under /business (/business/tools/:toolId). /tools/<id> fell through to the catch-all route and silently rendered the HOME BOARD — the destination resolved, so nothing failed, it just showed the wrong page. Secondary CTA and item 2 are now this board's own BUSINESS tool (/tools/*). Before 2026-08-02 the boards leaned entirely on playground workshops."
curious,short,proof_chip,0,Plain English by default,active,,,2026-08-02,
curious,short,proof_chip,1,Every term explained on hover,active,,,2026-08-02,
curious,short,proof_chip,2,Nothing to install,active,,,2026-08-02,
curious,short,side_card_title,,The one idea,active,,,2026-08-02,
curious,short,side_card_tone,,bad,active,,,2026-08-02,
curious,short,side_card_provenance,,illustrative,active,,,2026-08-02,
curious,short,side_card_row_label,0,Recorded today,active,,,2026-08-02,
curious,short,side_card_row_value,0,opened later,active,,,2026-08-02,
curious,short,side_card_row_label,1,Nothing you do now,active,,,2026-08-02,
curious,short,side_card_row_value,1,un-records it,active,,,2026-08-02,
curious,short,side_card_row_label,2,So the fix,active,,,2026-08-02,
curious,short,side_card_row_value,2,change the lock before then,active,,,2026-08-02,
curious,short,side_card_punchline,,"Harvest now, decrypt later.",active,,,2026-08-02,
curious,short,side_card_footnote,,"An illustrative framing of the harvest-now-decrypt-later argument. The dates it depends on are on the timeline, with sources.",active,,,2026-08-02,
curious,short,grid_title,,Where you can go next,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
curious,short,grid_sub,,"Optional, none of it sequenced",active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
curious,short,grid_card_title,0,One guided path,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
curious,short,grid_card_body,0,"The learning path is a single route through post-quantum cryptography, ordered for whichever role you pick.",active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
curious,short,grid_card_title,1,The cost of waiting,active,,,2026-08-02,Secondary CTA and item 2 are now this board's own BUSINESS tool (/tools/*). Before 2026-08-02 the boards leaned entirely on playground workshops.
curious,short,grid_card_body,1,The Cost of Inaction Analyzer models the discounted cost of delaying — breach exposure and harvest-now-decrypt-later residual among them.,active,,,2026-08-02,Secondary CTA and item 2 are now this board's own BUSINESS tool (/tools/*). Before 2026-08-02 the boards leaned entirely on playground workshops.
curious,short,grid_card_title,2,Thirty seconds was the point,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
curious,short,grid_card_body,2,If you stop here you already have the argument. Everything above is optional detail.,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
