Country,FlagCode,OrgName,OrgFullName,OrgLogoUrl,Type,Category,StartYear,EndYear,Title,Description,SourceUrl,SourceDate,Status,trusted_source_id,local_file,peer_reviewed,vetting_body,source_url_quality,trusted_source_id_status,data_quality_notes,status,deprecated_at,deprecated_reason,related_standards,library_refs,entity_type,is_sim_deadline,sim_milestone,mandate_type,event_id,last_verified,binding_force,source_class,trusted_source_linked_at
Malaysia,MY,NACSA,National Cyber Security Agency of Malaysia,,Milestone,Policy,2026,2030,MyKriptografi Action Plan 2026–2030,NACSA developed the MyKriptografi Action Plan 2026–2030 to operationalise the National Cryptography Policy.,https://nacsa.gov.my,,Validated,nacsa-malaysia,timeline/Malaysia_NACSA_National_PQC_Migration_Plan_Published.html,yes,NACSA,url_needs_review,registered,"2026-06-06: SourceUrl upgraded from pkic.org to nacsa.gov.my official site; url_authoritative. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). | 2026-09-01: confirmed month-only precision -- page body states only ""officially established in February 2017""; no day anywhere on the page.",deprecated,2026-09-25,"out-of-scope:the cited NACSA page describes a general cryptography-policy action plan (MyKriptografi), not a PQC-specific milestone",,,government,,,,malaysia-nacsa-national-pqc-migration-plan-published,2026-08-11,informational,primary,
Malaysia,MY,NACSA,National Cyber Security Agency of Malaysia,,Phase,Migration,2025,2030,Malaysia National PQC Migration,Phased national PQC migration with proof-of-concept sandbox program. First ASEAN nation to publish a comprehensive national PQC migration roadmap.,https://nacsa.gov.my,2025-10-28,Validated,nacsa-malaysia,timeline/Malaysia_NACSA_Malaysia_National_PQC_Migration.html,no,NACSA,url_authoritative,registered,"2026-06-06: url_authoritative — pkic.org official conference summary mentioning NACSA plan; local_file updated. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). [gap-closure 2026-07-16] old SourceUrl was a PKI Consortium conference-recap article, not a Malaysia government source; replaced with NACSA's own site (verified live, confirmed as Malaysia's official National Cyber Security Agency), matching the sibling row 'National PQC Migration Plan Published' (same underlying event) which already cited nacsa.gov.my.",deprecated,2026-07-22,"deprecation-sweep (wrong-page): resolved title 'Global Leaders Converge in Kuala Lumpur to Drive Quantum-Safe Future at World’s Largest Post-Quantum Cryptography Conference | PKI Consortium' vs catalog title 'Malaysia National PQC Migration' (word-overlap 0%) — looks like a redirect to a generic page, not the cited document",,,government,,,,malaysia-nacsa-malaysia-national-pqc-migration,2026-07-16,,primary,
United Arab Emirates,AE,TII,,,Milestone,Standardization,2024,2024,NIST Additional Digital Signature Schemes Round 2 candidates,"NIST IR 8528 reports 14 candidates advanced to Round 2 of the additional digital-signature process. TII (UAE) states on its own site that it contributed to 6 of the 14 (LESS, Mirath, PERK, RYDE, SDitH, SQIsign); NIST IR 8528 itself does not name TII or any submitter institution.",https://nvlpubs.nist.gov/nistpubs/ir/2024/NIST.IR.8528.pdf,2024-10-16,Validated,tii-uae,timeline/nist_ir_8528.pdf,yes,TII,url_authoritative,registered,2026-06-06: url_authoritative — csrc.nist.gov official NIST PQC signatures project; local_file updated. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).; TII contribution corroborated by tii.ae/atrc.gov.ae (Feb 2025); primary cite = NIST CSRC round-2 page,active,,,FIPS-206,,standards,,,,united-arab-emirates-tii-nist-additional-signatures-round-2-contributions,2026-08-11,informational,primary,
United Arab Emirates,AE,DESC,Dubai Electronic Security Center,,Milestone,Guidance,2025,2025,Dubai PQC Guideline Launched,DESC launches Post-Quantum Cryptography Guideline at GISEC Global 2025 to prepare Dubai digital infrastructure against quantum threats. Also launches Zero Trust Assessment Tool and Ethaq Plus digital trust platform.,https://www.desc.gov.ae/dubai-electronic-security-center-launches-new-innovative-projects-at-gisec-global-2025/,2025-05,Validated,desc-dubai,timeline/United_Arab_Emirates_DESC_Dubai_PQC_Guideline_Launched.html,yes,DESC,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,UAE-DESC-PQC-Guideline,government,,,,united-arab-emirates-desc-dubai-pqc-guideline-launched,2026-09-25,informational,primary,
United Arab Emirates,AE,ADGM/TII,ADGM and Technology Innovation Institute (TII),,Milestone,POC,2025,2025,Quantum-Secure Communications Testbed,UAE first quantum-secure communications testbed: 3-node QKD network deployed across Abu Dhabi Global Market financial centre. Joint initiative by ADGM TII Hub71 and ASPIRE in live commercial environment.,https://www.adgm.com/media/announcements/adgm-and-adgm-academy-team-up-with-tii-hub71-and-aspire-to-launch-uaes-first-quantum-secure-communications-testbed,2025-08-25,Validated,tii-uae,timeline/United_Arab_Emirates_ADGM_TII_Quantum-Secure_Communications_Testbed.html,no,ADGM/TII,url_authoritative,registered,2026-06-07: SourceUrl upgraded from www.zawya.com to www.adgm.com authoritative primary (web-researched); verified + cached. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,,government,,,,united-arab-emirates-adgm-tii-quantum-secure-communications-testbed,2026-08-11,informational,primary,
United Arab Emirates,AE,UAE CSC,UAE Cybersecurity Council,,Milestone,Policy,2025,2025,National Encryption Policy Approved,"The UAE announced approval of the National Encryption Policy and issuance of its executive regulation, calling on government entities to develop clear, well-defined and officially approved transition plans from traditional encryption to post-quantum cryptography; the UAE Cybersecurity Council will oversee national migration efforts.",https://www.wam.ae/en/article/15w563h-uae-announces-approval-national-encryption-policy,2025-11-27,Validated,uae-csc,timeline/United_Arab_Emirates_UAE_CSC_National_Encryption_Policy_Approved.html,yes,UAE CSC,url_authoritative,registered,2026-06-07: SourceUrl upgraded from pqshield.com to wam.ae (official Emirates News Agency) authoritative primary; verified + cached via playwright. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). | Publication date unresolved as of 2026-08-12: blocked (status err). Document/page could not be fetched through the resilient fetcher (curl_cffi -> playwright-stealth -> crawl4ai). Not verified — retry with scripts/refetch-publication-dates.py once the block clears.,active,,,,,government,,,HARD,united-arab-emirates-uae-csc-national-encryption-policy-approved,2026-09-25,mandatory_for_scope,secondary,
United Arab Emirates,AE,UAE CSC,UAE Cybersecurity Council,,Phase,Migration,2025,2030,National PQC Migration Program,"The UAE Cybersecurity Council announced at CyberQ 2025 an expanded collaboration with QuantumGate marking a shift from planning to large-scale implementation across the National Information Assurance Program, the National Cybersecurity Index Platform and the National Post-Quantum Migration Program; QuantumGate technologies such as the Crypto Discovery Tool and QSphere VPN are to be integrated into national initiatives.",https://www.atrc.gov.ae/news/uae-cybersecurity-council-advances-national-readiness-future-quantum-threats-atrcs-quantumgate,2025-11-27,Validated,uae-csc,timeline/United_Arab_Emirates_UAE_CSC_National_PQC_Migration_Program.html,no,UAE CSC,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,,government,,,,united-arab-emirates-uae-csc-national-pqc-migration-program,2026-08-11,informational,secondary,
Saudi Arabia,SA,NCA,National Cybersecurity Authority,,Milestone,Regulation,2024,2024,ECC-2:2024 Cybersecurity Controls,NCA releases Essential Cybersecurity Controls 2024 (ECC-2:2024) with expanded cryptography domain covering encryption strength key management secure protocols and lifecycle governance. New NCA Regulations grant enforcement authority.,https://cdn.nca.gov.sa/api/files/public/upload/86e09090-44e4-481f-bc28-355673607654_ECC--2024-EN.pdf,2024-12-01,Validated,saudi-nca,timeline/Saudi_Arabia_NCA_ECC-2_2024_Cybersecurity_Controls.pdf,yes,NCA,url_authoritative,registered,2026-06-06: SourceUrl upgraded from twobirds.com (law firm) to nca.gov.sa official ECC controls; url_authoritative. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,deprecated,2026-09-25,"relocated:library:Saudi-NCA-ECC2-2024 (same document already in that catalogue; out of timeline scope: A general cybersecurity controls framework whose cryptography domain contains no post-quantum milestone, requirement or date.)",ECC-2:2024,,government,,,,saudi-arabia-nca-ecc-2-2024-cybersecurity-controls,2026-08-11,,primary,
Saudi Arabia,SA,C4IR,Center for the Fourth Industrial Revolution,,Milestone,Policy,2024,2024,Quantum Economy Landscape Report,Saudi C4IR publishes Quantum Economy Landscape in Saudi Arabia report. First country to pilot WEF Quantum Economy Blueprint. Recommends establishing a national quantum program aligned with Vision 2030.,https://www.c4irsaudiarabia.org/docs/Quantum%20Economy%20Landscape%20in%20Saudi%20Arabia%20%20(23).pdf,2024-12,Validated,c4ir-saudi,timeline/Saudi_Arabia_C4IR_Quantum_Economy_Landscape_Report.pdf,yes,C4IR,url_authoritative,registered,"2026-06-06: url_authoritative — c4irsaudiarabia.org official PDF; local_file updated. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). | 2026-09-01: confirmed month-only precision -- cover page states only ""December 2024""; reference list cites ""Retrieved December 23, 2024"" for source URLs, which is an access date, not the report's own publication day.",deprecated,2026-09-25,"out-of-scope:other (A general quantum-economy landscape report with no PQC milestone.) — timeline scope decision T2; archived, evidence kept",,,government,,,,saudi-arabia-c4ir-quantum-economy-landscape-report,2026-08-11,,primary,
Saudi Arabia,SA,Aramco/Pasqal,Saudi Aramco and Pasqal,,Milestone,Research,2025,2025,First Quantum Computer in KSA,Aramco and Pasqal deploy Saudi Arabia first quantum computer (200 qubits neutral atom) at Aramco data center. Region first quantum computer dedicated to industrial applications. Plans to upgrade to hybrid analog-digital mode.,https://www.aramco.com/en/news-media/news/2025/aramco-and-pasqal-make-history-with-saudi-arabias-first-quantum-computer,2025-11-24,Validated,pasqal,timeline/Saudi_Arabia_Aramco_Pasqal_First_Quantum_Computer_in_KSA.html,partial,Aramco/Pasqal,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,deprecated,2026-09-25,"out-of-scope:vendor (A corporate quantum-computer deployment is quantum-hardware news with no PQC milestone.) — timeline scope decision T2; archived, evidence kept",,,vendor,,,,saudi-arabia-aramco-pasqal-first-quantum-computer-in-ksa,2026-08-11,,,
Bahrain,BH,NCSC,National Cyber Security Centre,,Milestone,Migration,2025,2025,National Quantum-Safe Deployment,Bahrain NCSC partners with SandboxAQ to deploy AQtive Guard AI-powered cryptographic security platform across 60+ government ministries. One of world first large-scale national commitments to quantum-safe cybersecurity.,https://www.sandboxaq.com/press/bahrain-government-takes-definitive-step-toward-building-a-quantum-safe-economy-through-strategic-partnership-with-sandboxaq,2025-12-23,Validated,ncsc-uk,timeline/Bahrain_NCSC_National_Quantum-Safe_Deployment.html,no,NCSC,url_needs_review,registered,"2026-06-07: Deprecated under fix-or-drop policy — no authoritative primary could be fetched/cached after exhaustive anti-bot (curl_cffi+playwright-stealth) + Wayback + native-language web search. Event is real but its originating official source is either a non-fetchable JS gov SPA, bot-walled, or has no discrete public page (claim originated from a Western aggregator). Re-add when a fetchable official primary is found. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).",deprecated,2026-06-07,"2026-06-07: Deprecated under fix-or-drop policy — no authoritative primary could be fetched/cached after exhaustive anti-bot (curl_cffi+playwright-stealth) + Wayback + native-language web search. Event is real but its originating official source is either a non-fetchable JS gov SPA, bot-walled, or has no discrete public page (claim originated from a Western aggregator). Re-add when a fetchable official primary is found.",,,government,,,,bahrain-ncsc-national-quantum-safe-deployment,,,,
Jordan,JO,CBJ,Central Bank of Jordan,,Milestone,Guidance,2026,2026,Jordan Financial Sector PQC Roadmap,Central Bank of Jordan publishes sector-wide roadmap for transitioning banks to quantum-resistant encryption. Phased approach: cryptographic asset cataloging risk-based prioritization governance integration sandbox testing and full transition.,https://thequantuminsider.com/2026/01/05/central-bank-of-jordan-releases-road-map-to-prepare-for-quantum-transition/,2026-01-05,Validated,cbj-jordan,timeline/Jordan_CBJ_Jordan_Financial_Sector_PQC_Roadmap.html,yes,CBJ,url_needs_review,registered,"2026-06-07: Deprecated under fix-or-drop policy — no authoritative primary could be fetched/cached after exhaustive anti-bot (curl_cffi+playwright-stealth) + Wayback + native-language web search. Event is real but its originating official source is either a non-fetchable JS gov SPA, bot-walled, or has no discrete public page (claim originated from a Western aggregator). Re-add when a fetchable official primary is found. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).",deprecated,2026-06-07,"2026-06-07: Deprecated under fix-or-drop policy — no authoritative primary could be fetched/cached after exhaustive anti-bot (curl_cffi+playwright-stealth) + Wayback + native-language web search. Event is real but its originating official source is either a non-fetchable JS gov SPA, bot-walled, or has no discrete public page (claim originated from a Western aggregator). Re-add when a fetchable official primary is found.",,,government,,,,jordan-cbj-jordan-financial-sector-pqc-roadmap,,,,
Global,INT,Ethereum Foundation,Ethereum Foundation,,Milestone,Migration,2026,2026,Vitalik Buterin Publishes PQ Defense Roadmap,"Detailed roadmap identifying 4 quantum-vulnerable areas (BLS consensus, KZG commitments, ECDSA accounts, ZK proofs). Proposes hash-based signatures (Winternitz), STARK aggregation, and EIP-8141 native account abstraction for PQ signature schemes. Targets Hegota upgrade H2 2026.",https://ethereum.org/roadmap/future-proofing/quantum-resistance/,2026-02-26,Validated,eth-foundation,timeline/Global_Ethereum_Foundation_Vitalik_Buterin_Publishes_PQ_Defense_Roadmap.html,no,Ethereum Foundation,url_authoritative,registered,2026-06-07: SourceUrl upgraded from www.coindesk.com to ethereum.org authoritative primary (web-researched); verified + cached. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,deprecated,2026-09-25,"out-of-scope:other (A blockchain project's technical roadmap, not a government, regulator, standards-body or public coordination-body PQC milestone.) — timeline scope decision T2; archived, evidence kept",,,vendor,,,,global-ethereum-foundation-vitalik-buterin-publishes-pq-defense-roadmap,2026-08-16,,primary,
United States,US,Google,Google LLC,,Milestone,Migration,2026,2026,Google Cloud ML-KEM Default and Chrome MTC Program,Google deploys ML-KEM by default for all Cloud network encryption. Announces Chrome Merkle Tree Certificates (MTC) program with Cloudflare for PQ-safe HTTPS replacing X.509 chains with compact Merkle proofs. Chrome Quantum-resistant Root Store (CQRS) planned Q3 2027.,https://security.googleblog.com/2026/02/cultivating-robust-and-efficient.html,2026-02-06,Validated,google,timeline/United_States_Google_Chrome_MTC_Cloudflare_Quantum_Safe_HTTPS.html,no,Google,url_authoritative,registered,"2026-06-06: url_authoritative — blog.google originating domain, verified live with PQC keywords + cached. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). | 2026-08-16: prior cached blog.google article never mentions Merkle Tree Certificates, Cloudflare, or CQRS; replaced with Google's official Security Blog post that covers the Chrome MTC/Cloudflare pilot and Q3 2027 CQRS timeline described in this row. Note: the row's other claim (Google Cloud ML-KEM default) is documented on a separate Google Cloud blog post (cloud.google.com/blog/.../pqc-in-plaintext-google-clouds-post-quantum-cryptography-roadmap) not captured here since only one source URL can be recorded.",deprecated,2026-09-25,"relocated:library:WebPKI PQC Timeline (same document already in that catalogue; out of timeline scope: A vendor product/program announcement (Chrome), not a government or standards-body milestone.)",FIPS 203,,vendor,,,,united-states-google-google-cloud-ml-kem-default-and-chrome-mtc-program,2026-08-16,,,
Germany,DE,BSI,Bundesamt für Sicherheit in der Informationstechnik,,Milestone,Guidance,2026,2031,BSI Signals Future Hybrid PQC Key Exchange for TLS,"BSI TR-02102-2 (version 2026-01) states BSI intends to recommend quantum-safe mechanisms in TLS (in hybrid use with recommended classical mechanisms) as soon as suitable standards have been adopted -- not yet a formal recommendation, and not a mandate. The sole use of classic (EC)DHE key agreement is only recommended until the end of 2031, and BSI intends to recommend the hybrid mechanisms SecP256r1MLKEM768 and SecP384r1MLKEM1024 from the Internet-Draft draft-ietf-tls-ecdhe-mlkem as soon as the corresponding RFC has been adopted.",https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/TechGuidelines/TG02102/BSI-TR-02102-2.pdf?__blob=publicationFile&v=11,2026-01-27,Validated,bsi,timeline/Germany_BSI_Hybrid_TLS_Required_for_Classified_Communications.pdf,no,BSI,url_authoritative,registered,"Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). 2026-07-08: mandate_type reviewed/assigned per remediation mandate-label completion sweep (claude-agent automated, plan-driven; genuine per-row research against primary sources — see revisions.jsonl). [remediation 2026-07-16] corrected vs primary BSI TR-02102-2: original row's 'mandates ... for classified communications by 2025' is not supported by any edition of this document (checked 2025-01 and current 2026-01) -- BSI only 'intends to recommend' hybrid PQC TLS once an RFC exists, general guidance not classification-scoped. Moved Deadline->Guidance, reframed around the real 2031 classical-only sunset date, SourceDate/URL corrected to the current versioned edition.",active,,,BSI TR-02102-2,,government,,,SOFT,germany-bsi-hybrid-tls-required-for-classified-communications,2026-08-11,recommendation,primary,
Germany,DE,BSI,Bundesamt für Sicherheit in der Informationstechnik,,Milestone,Deadline,2026,2031,BSI Sets 2031 End for Sole Use of Classical Key Agreement in IKEv2/IPsec,"BSI TR-02102-3 (version 2026-01, IPsec/IKEv2) adds migration periods to quantum-safe key agreement: standards for quantum-safe mechanisms in IKEv2 are still being developed, BSI intends to recommend them (in hybrid use with classical mechanisms) once suitable standards are adopted, and the sole use of classic key agreement mechanisms is only recommended until the end of 2031.",https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/TechGuidelines/TG02102/BSI-TR-02102-3.pdf,2026-01-27,Validated,bsi,timeline/Germany_BSI_Hybrid_IPsec_and_SSH_Required.pdf,no,BSI,url_authoritative,registered,"Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). 2026-07-08: mandate_type reviewed/assigned per remediation mandate-label completion sweep (claude-agent automated, plan-driven; genuine per-row research against primary sources — see revisions.jsonl).",active,,,BSI TR-02102-3;BSI TR-02102-4,BSI TR-02102-3,government,,,SOFT,germany-bsi-hybrid-ipsec-and-ssh-required,2026-08-11,recommendation,primary,
Germany,DE,BSI,Bundesamt für Sicherheit in der Informationstechnik,,Milestone,Deadline,2035,2035,Transition to Quantum-Safe Signatures by 2035,"BSI TR-02102-1 (version 2026-01) states that, following the roadmap proposed by the EU, the transition of signature mechanisms to quantum-safe methods should take place by 2035 at the latest, so classic signature mechanisms are only recommended until the end of 2035; the guideline recommends quantum-safe mechanisms in hybrid form combined with classical methods (sole use of classic key agreement only until the end of 2031).",https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/TechGuidelines/TG02102/BSI-TR-02102-1.pdf,2026-01-23,Validated,bsi,timeline/Germany_BSI_Full_PQC_Transition_Standalone_Algorithms_Required.pdf,no,BSI,url_authoritative,registered,"Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). 2026-07-08: mandate_type reviewed/assigned per remediation mandate-label completion sweep (claude-agent automated, plan-driven; genuine per-row research against primary sources — see revisions.jsonl).",active,,,BSI TR-02102-1,BSI TR-02102-1,government,,,SOFT,germany-bsi-full-pqc-transition-standalone-algorithms-required,2026-08-11,recommendation,primary,
European Union,EU,EC,European Commission,,Milestone,Deadline,2026,2026,Cryptographic Inventory Mandate,EU PQC Recommendation requires all EU public sector entities and operators of essential services to complete a comprehensive cryptographic asset inventory. NIS Cooperation Group Roadmap v1.1 (June 2025) pushed the deadline from end-2025 to December 2026.,https://digital-strategy.ec.europa.eu/en/library/recommendation-coordinated-implementation-roadmap-transition-post-quantum-cryptography,2024-04-11,Validated,ec,timeline/European_Union_EC_Cryptographic_Inventory_Mandate.html,no,EC,url_authoritative,registered,"Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). 2026-07-08: mandate_type reviewed/assigned per remediation mandate-label completion sweep (claude-agent automated, plan-driven; genuine per-row research against primary sources — see revisions.jsonl). [deprecation-sweep follow-up 2026-07-16] old SourceUrl (.../library/recommendation-post-quantum-cryptography) now 404s (confirmed) -- replaced with the live EC landing page for the same April 2024 Recommendation (verified: page loads, dated 11 April 2024, matches SourceDate).",deprecated,2026-07-25,"deprecation-sweep (dead): all fetch tiers failed (last: crawl4ai, status=200, reason=)",,,government,,,SOFT,european-union-ec-cryptographic-inventory-mandate,2026-07-16,,primary,
European Union,EU,EC,European Commission,,Milestone,Deadline,2027,2027,High-Priority System Migration Begins,EU PQC Recommendation (April 2024) sets 2027 as the target for beginning PQC migration of high-priority systems including those handling critical data with long confidentiality requirements. Full migration of critical infrastructure and high-risk systems must be completed by 2030.,https://digital-strategy.ec.europa.eu/en/library/recommendation-coordinated-implementation-roadmap-transition-post-quantum-cryptography,2024-04-11,Validated,ec,timeline/European_Union_EC_Cryptographic_Inventory_Mandate.html,no,EC,url_authoritative,registered,"Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). 2026-07-08: mandate_type reviewed/assigned per remediation mandate-label completion sweep (claude-agent automated, plan-driven; genuine per-row research against primary sources — see revisions.jsonl). [deprecation-sweep follow-up 2026-07-16] old SourceUrl (.../library/recommendation-post-quantum-cryptography) now 404s (confirmed) -- replaced with the live EC landing page for the same April 2024 Recommendation (verified: page loads, dated 11 April 2024, matches SourceDate).",deprecated,2026-07-25,"deprecation-sweep (dead): all fetch tiers failed (last: crawl4ai, status=200, reason=)",,,government,,,SOFT,european-union-ec-high-priority-system-migration-begins,2026-07-16,,primary,
Singapore,SG,MAS,Monetary Authority of Singapore,,Milestone,Guidance,2024,2024,MAS advisory on addressing cybersecurity risks associated with quantum,"MAS Quantum Advisory (Circular MAS/TCRS/2024/01, 20 February 2024) highlights measures FIs should consider in their quantum transition efforts, including maintaining an inventory of cryptographic assets and developing strategies to address quantum cybersecurity risks; it sets no deadline for migration plans.",https://www.mas.gov.sg/-/media/mas-media-library/regulation/circulars/trpd/mas-quantum-advisory/mas-quantum-advisory.pdf,2024-02-20,Validated,mas-singapore,timeline/Singapore_MAS_Quantum_Advisory_2024_01.pdf,no,MAS,url_authoritative,registered,"Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). 2026-07-08: mandate_type reviewed/assigned per remediation mandate-label completion sweep (claude-agent automated, plan-driven; genuine per-row research against primary sources — see revisions.jsonl). | 2026-08-16: cached file was MAS's circular landing page (473 chars, summary only); replaced with the actual full MAS/TCRS/2024/01 advisory PDF linked from that page. | 2026-09-26 (r11): DEFECT FIX (fabricated deadline) — Category was 'Deadline' and StartYear/EndYear were 2028, a deadline the cited advisory does not contain. Full-text extraction of the cached source (timeline/Singapore_MAS_Quantum_Advisory_2024_01.pdf) finds 0 occurrences of '2028' and 0 of 'deadline'; the only years present are 2022 (x3) and 2024 (x2). The advisory states verbatim: ""This advisory highlights some of the measures that FIs should consider as part of their quantum transition efforts"" — consistent with this row's own mandate_type=SOFT, binding_force=recommendation and Description ('it sets no deadline for migration plans'). Re-modelled as Milestone/Guidance at the advisory's publication year 2024 (Circular MAS/TCRS/2024/01, 20 February 2024), the dominant idiom for a document-publication row here (57 of 70 Milestone/Guidance rows with a year use StartYear=EndYear=SourceDate year). Status stays Validated because after this fix the row asserts only what the advisory says. event_id keeps its now-obsolete '-migration-plans-due' stem because IDs are sacred.",active,,,,,government,,,SOFT,singapore-mas-financial-sector-pqc-migration-plans-due,2026-08-16,recommendation,primary,
Hong Kong,HK,HKMA,Hong Kong Monetary Authority,,Milestone,Deadline,2026,2026,Quantum Preparedness Whitepaper and First Quantum Preparedness Index Launched,"HKMA launches the Whitepaper on Quantum Preparedness of Hong Kong's Banking Sector and the first Quantum Preparedness Index (QPI), based on a survey conducted in early 2026; the initial QPI score is 2.3 on a 10-point scale, and the HKMA aims to achieve full sectoral readiness (a QPI score of 10) by 2030.",https://www.hkma.gov.hk/eng/news-and-media/press-releases/2026/07/20260727-3/,2026-07-27,Validated,hkma,timeline/HK_HKMA_Quantum_Preparedness_Index_PressRelease_2026.html,no,HKMA,url_authoritative,registered,"Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). 2026-07-08: mandate_type reviewed/assigned per remediation mandate-label completion sweep (claude-agent automated, plan-driven; genuine per-row research against primary sources — see revisions.jsonl). Mandate status unclear: source is a strategy/""blueprint"" press release, not a confirmed formal HKMA supervisory circular — could not verify binding force either way.",active,,,,HKMA-FINTECH-BLUEPRINT-2026,government,,,,hong-kong-hkma-pqc-readiness-assessment-required,2026-09-25,informational,primary,
Hong Kong,HK,HKMA,Hong Kong Monetary Authority,,Milestone,Deadline,2030,2030,HKMA target for full sectoral PQC readiness,"The HKMA will continue to support Hong Kong's banking sector's transition to PQC, with the aim of achieving full sectoral readiness by 2030 through practical guidance, training and workshops, industry engagement, and collaboration with academic and industry partners.",https://www.hkma.gov.hk/media/eng/doc/key-information/press-release/2026/20260727e3a1.pdf,2026-07,Validated,hkma,timeline/HK_HKMA_Quantum_Preparedness_Whitepaper_2026.pdf,no,HKMA,url_authoritative,registered,"Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). 2026-07-08: mandate_type reviewed/assigned per remediation mandate-label completion sweep (claude-agent automated, plan-driven; genuine per-row research against primary sources — see revisions.jsonl). Mandate status unclear: source is a strategy/""blueprint"" press release, not a confirmed formal HKMA supervisory circular — could not verify binding force either way.",active,,,,HKMA-FINTECH-BLUEPRINT-2026,government,,,SOFT,hong-kong-hkma-financial-sector-pqc-migration-complete,2026-09-25,official_target,primary,
United States,US,NIST,National Institute of Standards and Technology,https://www.nist.gov/themes/custom/nist_www/logo.svg,Milestone,Deadline,2035,2035,112-bit Security Algorithms Fully Disallowed,"NIST IR 8547 (initial public draft) proposes that quantum-vulnerable public-key algorithms at 112 bits of security strength (RSA, ECDSA, finite-field/elliptic-curve DH and MQV) be deprecated after 2030 and disallowed after 2035; algorithms at ≥128 bits of security strength are also disallowed after 2035.",https://nvlpubs.nist.gov/nistpubs/ir/2024/NIST.IR.8547.ipd.pdf,2024-11-12,Validated,nist-csrc,timeline/US_NIST_IR_8547_IPD.pdf,no,NIST,url_authoritative,registered,"Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). 2026-07-08: mandate_type reviewed/assigned per remediation mandate-label completion sweep (claude-agent automated, plan-driven; genuine per-row research against primary sources — see revisions.jsonl).",active,,,IR-8547;SP 800-57,NIST IR 8547;NIST IR 8547,standards,,,DRAFT,united-states-nist-112-bit-security-algorithms-fully-disallowed,2026-08-16,draft,primary,
