vendor_id,vendor_name,roadmap_url,roadmap_title,roadmap_type,publish_date,last_verified_date,coverage_notes,downloadable,local_file,status,deprecated_at,deprecated_reason
VND-368,Commvault,https://www.commvault.com/blogs/future-proofing-your-data-post-quantum-cryptography-and-beyond,Future-Proofing Your Data: Post-Quantum Cryptography and Beyond,blog_post,,2026-06-06,"Commvault maintains a dedicated PQC content hub (commvault.com/explore/post-quantum-cryptography) plus strategy blogs describing a crypto-agility framework that lets customers update algorithms without overhauling systems. Commvault Cloud (CPR 2024) uses CRYSTALS-Kyber (KEM) and CRYSTALS-Dilithium3/FALCON (signatures), supports SPHINCS+, and added NIST's HQC algorithm to defend against harvest-now-decrypt-later, aligning to NIST FIPS 203/204/205 (Aug 2024). | Milestone: Integrated NIST's HQC algorithm and expanded crypto-agile PQC support (Kyber/Dilithium/FALCON/SPHINCS+) within Commvault Clou",yes,public/vendor-roadmaps/VND-368_Commvault.html,active,,
VND-169,Cryptomathic A/S,https://www.cryptomathic.com/a-bankers-guide-to-quantum-safe-cryptography-part-3-roadmap-to-pqc-migration-for-financial-institutions-cryptomathic,A Banker's Guide to Quantum Safe Cryptography - Part 3: Roadmap to PQC Migration for Financial Institutions,whitepaper,,2026-06-06,"Part 3 of Cryptomathic's three-part 'Banker's Guide to Quantum Safe Cryptography'. Lays out an explicit five-phase PQC migration roadmap with month-based timelines: Phase 1 (0-6mo) crypto inventory and governance; Phase 2 (3-12mo) centralized key management and deprecating SHA-1/1024-bit RSA/3DES; Phase 3 (9-18mo) hybrid classical-PQC pilots and HSM/library upgrades; Phase 4 (18-36mo) broad deployment prioritizing high-risk systems; Phase 5 (36mo+) legacy decommission and crypto agility. Aligned to DORA, NIS2, PCI DSS 4.0 and EU coordinated roadmap targets. | Milestone: Hybrid classical-PQC en",yes,public/vendor-roadmaps/VND-169_Cryptomathic_A_S.html,active,,
VND-291,Cybernetica AS,https://cyber.ee/resources/news/estonia-pqc-transition/,Cybernetica to lead Estonia's transition to quantum-safe e-governance,press_release,2025-11-10,2026-06-06,"Cybernetica won three Estonian government procurements to lead the national PQC transition and develop Estonia's national PQC roadmap. The roadmap follows three phases: (1) cryptographic inventory of existing systems, (2) detailed transition planning with timelines and priorities, (3) implementation across Estonia's digital infrastructure (eID/ID-card, Mobile-ID, Smart-ID, X-Road, public e-services, i-voting). Includes a Population Register security assessment and updated cryptographic-algorithm lifecycle research. Modeled on Cybernetica's earlier X-Road SHA-1 to SHA-512 migration. | Milestone",yes,public/vendor-roadmaps/VND-291_Cybernetica_AS.html,active,,
VND-154,Ericsson AB,https://www.ericsson.com/en/security/quantum-safe-networks,Quantum-safe networks explained,official_doc,2025,2026-06-06,"Official Ericsson strategy page for transitioning telecom networks to quantum-resistant cryptography, referencing NIST ML-KEM/ML-DSA/SLH-DSA, NSA CNSA 2.0, and standardization work in 3GPP, IETF, GSMA. Lays out a phased migration: PQC likely introduced in 5G releases 20/21, with 6G (release 21) quantum-resistant from the start. | Milestone: PQC expected to be introduced in 5G era (3GPP releases 20/21) and 6G fully quantum-resistant from the start (~release 21), aligned with NSA 2030 phase-out guidance.",true,public/vendor-roadmaps/VND-154_Ericsson_AB.html,active,,
VND-300,EU NIS Cooperation Group,https://digital-strategy.ec.europa.eu/en/library/coordinated-implementation-roadmap-transition-post-quantum-cryptography,A Coordinated Implementation Roadmap for the Transition to Post-Quantum Cryptography,official_doc,2025-06-23,2026-06-06,"Roadmap produced by the PQC work stream of the NIS Cooperation Group (alongside the European Commission), released to Member States 23 June 2025. Sets coordinated milestones: start transition by end-2026, protect critical infrastructure with PQC by end-2030, complete transition where feasible by 2035, favoring hybrid PQC schemes. | Milestone: Member States to begin PQC transition by end of 2026; critical infrastructure to PQC by end of 2030; broad completion by 2035.",yes,public/vendor-roadmaps/VND-300_EU_NIS_Cooperation_Group.html,deprecated,2026-06-06,Duplicate of VND-220 European Commission; NIS Cooperation Group outputs are hosted on the EC domain
VND-220,European Commission,https://digital-strategy.ec.europa.eu/en/library/coordinated-implementation-roadmap-transition-post-quantum-cryptography,A Coordinated Implementation Roadmap for the Transition to Post-Quantum Cryptography,official_doc,2025-06-23,2026-06-06,"Official European Commission roadmap (developed with the NIS Cooperation Group PQC work stream), building on the Commission's 11 April 2024 Recommendation. Provides coordinated, phased EU-wide PQC transition guidance using hybrid schemes across public administration and critical infrastructure. | Milestone: Member States to start PQC transition by end of 2026; critical infrastructure protected with PQC by end of 2030; transition completed for as many systems as feasible by 2035.",yes,public/vendor-roadmaps/VND-220_European_Commission.html,active,,
VND-374,F5,https://www.f5.com/company/blog/understanding-pqc-standards-and-timelines,Understanding PQC Standards and Timelines,blog_post,2025-07-24,2026-06-06,"F5 strategic PQC transition guide outlining NIST-finalized algorithms (FIPS 203/204/205, HQC expected 2027) and a phased migration: 2025-2027 inventory crypto assets and deploy PQC at the edge, US federal migration by 2030, national security systems fully quantum-resistant by 2035. Complemented by F5's PQC readiness solutions page and hybrid TLS approach. | Milestone: 2025-2027: inventory cryptographic assets and deploy hybrid PQC (quantum-safe TLS) at the network edge, ahead of the 2030 federal migration target.",yes,public/vendor-roadmaps/VND-374_F5.html,deprecated,2026-06-06,"Duplicate of VND-014 F5 Networks Inc.; F5 rebranded from ""F5 Networks"" to ""F5 Inc."" in Nov 2021"
VND-140,Forward Edge-AI Inc.,https://itbrief.co.uk/story/forward-edge-ai-unveils-12-month-post-quantum-roadmap,Post-Quantum Cryptography (PQC) Implementation Playbook (12-month roadmap),press_release,2026-03-13,,,yes,public/vendor-roadmaps/VND-140_Forward_Edge-AI_Inc..html,active,,
VND-423,IBM Research (CBOMkit),https://research.ibm.com/blog/quantum-safe-roadmap,IBM bringing organizations along the quantum-safe journey (IBM Quantum Safe roadmap),official_doc,2023-05-10,2026-06-06,"IBM Research's official Quantum Safe roadmap presenting a three-phase strategic blueprint: Discover (cryptography inventory / CBOM via Explorer and Advisor), Observe (analyze cryptographic posture and prioritize vulnerabilities), and Transform (remediate with crypto-agility). The roadmap ties phases to external milestones: NIST publishing PQC standards in 2024 and NSA/CNSA requirements for quantum-safe algorithms in national security systems by 2025. CBOMkit (now contributed to the Post-Quantum Cryptography Alliance) supports the Discover phase. This is a genuine strategic timeline document, n",yes,public/vendor-roadmaps/VND-423_IBM_Research_CBOMkit_.html,deprecated,2026-06-06,"Duplicate of VND-019 IBM Corporation; CBOMkit is now a PQCA open-source project, not a standalone vendor"
VND-269,Kryptus Soluções em TI Ltda.,https://kryptus.com/practical-guide-to-quantum-safe-transition/,"The Quantum Countdown: A Practical Guide to Sovereign, Quantum-Safe Transition with Kryptus",blog_post,2025-10-31,2026-06-06,"Official Kryptus guide laying out a four-step PQC migration roadmap: (1) Discover and Prioritize - inventory public-key crypto usage, prioritizing mission-critical assets; (2) Fortify the Core - deploy kNET HSM as central crypto root of trust for PQC keys/certs; (3) Secure the Arteries - roll out CommGuard network encryptors with hybrid classical/PQC key exchange; (4) Extend to the Edge - deploy KeyGuardian devices to remote personnel for end-to-end quantum-resistant protection. Built around the BruitBlanc ecosystem; emphasizes crypto-agility. A companion EU-focused piece (post-quantum-cryptog",yes,public/vendor-roadmaps/VND-269_Kryptus_Solu_es_em_TI_Ltda..html,active,,
VND-341,Mastercard Incorporated,https://www.mastercard.com/global/en/news-and-trends/Insights/2025/post-quantum-cryptography-white-paper.html,Migration to post-quantum cryptography (Mastercard R&D white paper),whitepaper,2025,2026-06-06,"Mastercard R&D white paper (co-authored with NTU Singapore and PQStation) on migrating the financial sector to post-quantum cryptography. Covers the Harvest-Now-Decrypt-Later threat, compares PQC vs QKD (concluding PQC is more practical), and gives strategic migration guidance: build cryptographic inventories, adopt hybrid classical/PQC solutions where practical with full PQC migration later as standards mature. Mastercard is among the most aggressive card networks on PQC (quantum-resistant Ecos contactless cards since Oct 2022, Quantum Security and Communications project, participation in Eur",true,public/vendor-roadmaps/VND-341_Mastercard_Incorporated.html,active,,
VND-118,Meta Platforms Inc.,https://engineering.fb.com/2026/04/16/security/post-quantum-cryptography-migration-at-meta-framework-lessons-and-takeaways/,"Post-Quantum Cryptography Migration at Meta: Framework, Lessons, and Takeaways",blog_post,2026-04-16,2026-06-06,"Official Meta Engineering blog laying out Meta's PQC migration framework: five PQC Migration Maturity Levels (PQ-Unaware through PQ-Enabled) and a six-step strategy (prioritize risks, inventory crypto assets, address external dependencies, design PQC components, implement guardrails, integrate PQC components). Uses NIST ML-KEM768 and ML-DSA65, prefers hybrid deployment; Meta co-authored HQC as a fallback algorithm. Described as multi-year phased work. | Milestone: Begun deploying post-quantum protections across significant portions of internal traffic using hybrid X25519/ML-KEM768; recommends",yes,public/vendor-roadmaps/VND-118_Meta_Platforms_Inc..html,active,,
VND-119,Mullvad VPN AB,https://mullvad.net/en/blog/introducing-post-quantum-vpn-mullvads-strategy-future-problem,"Introducing a post-quantum VPN, Mullvad's strategy for a future problem",blog_post,2017-12-08,2026-06-06,"Mullvad published an explicit post-quantum strategy: a conservative multi-algorithm key exchange combining at least three algorithms based on different math problems so traffic stays safe if at least one is PQ-secure. Began with New Hope (2017), moved to NIST finalists (Classic McEliece + Kyber/ML-KEM, 2022), stabilized in desktop app v2023.3, and extended PQ-safe WireGuard tunnels across all platforms (Linux, Windows, macOS, Android, iOS). Strategy is tracked through follow-up blog posts. | Milestone: Quantum-resistant (Classic McEliece + ML-KEM) WireGuard tunnels available and stabilized acr",yes,public/vendor-roadmaps/VND-119_Mullvad_VPN_AB.html,active,,
VND-390,NetApp,https://www.netapp.com/cyber-resilience/post-quantum-cryptography/,Post-Quantum Cryptography | NetApp,product_page,,2026-06-06,"NetApp maintains a dedicated cyber-resilience PQC strategy hub describing its plan to embed NIST-approved PQC algorithms (CRYSTALS-Kyber/ML-KEM, Dilithium) for data at rest and in flight, using hybrid cryptography to let enterprises transition to quantum-safe encryption with minimal disruption and without architectural overhauls. Backed by a 'NetApp Roadmap Brief' solution PDF and a partnership with F5 (BIG-IP hybrid key agreement for StorageGRID). | Milestone: PQC for data at rest declared NIST-PQC compliant and integrated into ONTAP (PQC in ONTAP 9.18.1); joint F5+NetApp AI + PQC security so",true,public/vendor-roadmaps/VND-390_NetApp.html,active,,
VND-391,Nord Security,https://nordsecurity.com/press-area/nordvpn-launches-post-quantum-encryption-across-all-its-applications,NordVPN launches post-quantum encryption across all applications,press_release,,,,yes,public/vendor-roadmaps/VND-391_Nord_Security.html,active,,
VND-433,OpenBao (LF Edge),https://github.com/openbao/openbao/issues/496,RFC - Post-Quantum Cryptography Migration Roadmap,official_doc,2024-08-30,2026-06-06,"Official OpenBao RFC design document laying out a phased PQC migration plan following NIST's Aug 2024 standards finalization. Catalogs cryptographic uses across impact, migration difficulty, and failure risk; priority areas include TLS listeners, PKI/SSH CAs, Transit keys, auto-unseal, and JWT/OIDC. Addresses harvest-now-decrypt-later risk and emphasizes incremental, independent migration of each subsystem with user-selectable hybrid/pure PQC algorithms in Transit and PKI. | Milestone: RFC-stage roadmap defining blocking requirements (crypto library availability via Go stdlib/CIRCL, X.509/TLS/",yes,public/vendor-roadmaps/VND-433_OpenBao_LF_Edge_.html,active,,
VND-395,OpenText,https://blogs.opentext.com/preparing-for-post-quantum-cryptography-with-opentext-sast-and-dast/,Preparing for post-quantum cryptography with OpenText SAST and DAST,blog_post,2025-10-23,2026-06-06,"OpenText blog outlining a phased PQC capability plan for its application security tools. SAST/DAST 25.4 (Oct 2025) add detection of quantum-vulnerable cryptography (new 'Weak Encryption: Non-PQC Resilient Algorithm' category; DAST flags servers lacking TLS 1.3 X25519MLKEM768 hybrid key exchange). Roadmap extensions: expand coverage beyond RSA/DSA, key-length adequacy analysis, multi-language SAST support, and additional ML-KEM permutations and standardized PQC handshakes for DAST. | Milestone: OpenText SAST and DAST 25.4 (Oct 2025) shipped detection of quantum-vulnerable algorithms and absence",yes,public/vendor-roadmaps/VND-395_OpenText.html,active,,
VND-318,QANplatform,https://learn.qanplatform.com/about-us/roadmap,Roadmap | QANplatform,official_doc,,2026-06-06,"Official QANplatform roadmap page laying out development/audit milestones for its quantum-resistant hybrid Layer-1 blockchain (Dilithium/ML-DSA signatures, XLINK quantum-resistant migration component). Shows QVM Audit and XLINK Audit complete, Integration Audit in progress, MainNet to follow. | Milestone: XLINK (quantum-resistant security component) audit completed; currently in comprehensive Integration Audit (QVM, XLINK, RPC, consensus, governance) ahead of MainNet launch.",yes,public/vendor-roadmaps/VND-318_QANplatform.html,active,,
VND-319,QNu Labs Pvt. Ltd.,https://www.qnulabs.com/blog/cert-in-quantum-cyber-readiness-roadmap,A Strategic Roadmap for Transitioning to Quantum Cyber Readiness,blog_post,2026-01-26,2026-06-06,"Published QNu Labs strategic roadmap (aligned with CERT-In) for transitioning to quantum-safe cryptography. Four phases: foundational assessment & CBOM/QBOM inventory; technology readiness with hybrid PQC (Kyber/ML-KEM) and QRNG; phased organizational rollout (0-1y groundwork, 1-3y high-risk upgrades, 3+y enterprise-wide); resilience/crypto-agility with QKD. | Milestone: Phased migration framework: prioritize high-risk systems within 3-6 months, mid-term (1-3y) PQC upgrades for high-risk assets, long-term (3+y) enterprise-wide quantum-safe deployment with crypto-agility and QKD.",yes,public/vendor-roadmaps/VND-319_QNu_Labs_Pvt._Ltd..html,active,,
VND-371,Red Hat (Dogtag),https://www.redhat.com/en/blog/red-hats-path-post-quantum-cryptography,Red Hat's path to post-quantum cryptography,blog_post,2024-07-15,2026-06-06,"Red Hat published a strategic three-phase PQC roadmap (Classical -> Post-Quantum Capable -> Post-Quantum Ready) aligning with US/EU/Czech/German/French government timelines and NIST standardization. A follow-up strategy update, 'Building the levee: Why Red Hat's post-quantum strategy is already in production' (2026-05-25, https://www.redhat.com/en/blog/building-levee-why-red-hats-post-quantum-strategy-already-production), details concrete milestones: RHEL 10 first practical PQC steps (May 2025), RHEL 10.1 enabling PQC by default and being the first major distro to sign RPM packages with ML-DSA",yes,public/vendor-roadmaps/VND-371_Red_Hat_Dogtag_.html,deprecated,2026-06-06,Duplicate of VND-032 Red Hat Inc.; Dogtag Certificate System is a Red Hat-maintained upstream project
VND-034,SafeLogic Inc.,https://www.safelogic.com/products-and-services/post-quantum-cryptography,Post-Quantum Cryptography (PQC) | SafeLogic PQC Migration Roadmap,official_doc,,2026-06-06,"SafeLogic publishes a PQC Migration Roadmap and CMAP (Cryptography Maturity Action Plan) framework with a phased methodology: assess crypto systems, build migration plans, embrace crypto-agility, align with FIPS 140-3. CryptoComply suite delivers ML-KEM/ML-DSA/SLH-DSA with hybrid mode. SafeLogic CEO leads NIST NCCoE PQC Migration Project Risk Management workstream. | Milestone: CryptoComply 140-3 FIPS Provider with PQC submitted to NIST CMVP on 2026-05-19; CryptoComply Go v4.0 with full PQC support generally available.",yes,public/vendor-roadmaps/VND-034_SafeLogic_Inc..html,active,,
VND-351,SatoshiLabs s.r.o.,https://trezor.io/guides/trezor-devices/trezor-safe-7/going-quantum,Going quantum: our choices for Trezor Safe 7's quantum readiness,official_doc,,2026-06-06,SatoshiLabs (Trezor) published its quantum-readiness strategy for the Trezor Safe 7 hardware wallet. Three-layer security architecture (boardloader/bootloader/firmware) designed for post-quantum verification. Uses SLH-DSA-128 (hybrid with Ed25519) for quantum-secure boot and ML-DSA-44 for device attestation; each device ships with a post-quantum device certificate. References NIST 2035 transition framework as forward context. | Milestone: Trezor Safe 7 launched as the first quantum-ready hardware wallet with PQC-protected boot (SLH-DSA-128) and device attestation (ML-DSA-44); positioned for fu,yes,public/vendor-roadmaps/VND-351_SatoshiLabs_s.r.o..html,active,,
VND-038,Senetas Corporation Ltd.,https://www.senetas.com/cybersecurity-challenges/post-quantum-encryption-security/,Quantum Resistant Encryption Security - Senetas (5-step Quantum Security roadmap),official_doc,,2026-06-06,"Senetas publishes a post-quantum encryption strategy with a 5-step roadmap to quantum security: crypto-agility, risk assessment, QRNG, QKD, and adoption of NIST-standardized quantum-resistant algorithms. Hybrid approach combining conventional and quantum-resistant crypto; crypto-agile FPGA design updatable in-field. Aligns with NIST 2024 standards and ETSI QKD standards. | Milestone: First-to-market high-speed network encryptors with Quantum Resistant Encryption (QRE) supporting all NIST-selected PQC algorithms; offered to existing customers (direct in AU/NZ, via Thales globally) for in-field",yes,public/vendor-roadmaps/VND-038_Senetas_Corporation_Ltd..html,active,,
VND-322,Society for Worldwide Interbank Financial Telecommunication SC,https://www.swift.com/news-events/news/future-proofing-financial-ecosystem,Future-proofing the financial ecosystem,official_doc,,2026-06-06,"Swift has published an official quantum-safe / post-quantum strategy: it is evolving its platform for quantum computing and PQC, and committed that in 2027 it will release SwiftNet 8.0, an upgraded network enabled for post-quantum cryptography, with an indicated ~15-month migration window for institutions. Swift also participated in BIS Project Leap (Phase 2) validating PQC in operational payments and offers an 'Introduction to Post-Quantum Security' training. Multiple official swift.com pages document this plan (e.g. 'Future-proofing the financial ecosystem', 'A quantum leap into the future o",true,public/vendor-roadmaps/VND-322_Society_for_Worldwide_Interbank_Financial_Telecommunication_SC.html,active,,
VND-040,SUSE LLC,https://www.suse.com/c/suse-state-of-and-strategy-for-post-quantum-cryptography-at-the-end-of-2025/,SUSE state of and strategy for Post Quantum Cryptography at the end of 2025,blog_post,2025-12-04,2026-06-06,"Official SUSE Communities strategy blog laying out SUSE's PQC approach: adopt NIST standards (ML-KEM/ML-DSA/SLH-DSA, FIPS 203-205) and upstream implementations as they mature, delivering via maintenance updates and new product revisions, using hybrid classical+PQC ciphers during transition. Covers progressive rollout across SLES 15 SP6/SP7, SL Micro 6.0-6.2, and SLES 16, integrating PQC into OpenSSL, GnuTLS, libgcrypt, NSS, OpenSSH 10+, strongSwan 6.0+, and Go. | Milestone: SLES 16.0 and SL Micro 6.2 expand PQC support across OpenSSL, GnuTLS, libgcrypt, and leancrypto; hybrid x25519mlkem768 ke",yes,public/vendor-roadmaps/VND-040_SUSE_LLC.html,active,,
VND-227,SUSE LLC (openSUSE),https://www.suse.com/c/suse-state-of-and-strategy-for-post-quantum-cryptography-at-the-end-of-2025/,SUSE state of and strategy for Post Quantum Cryptography at the end of 2025,blog_post,2025-12-04,2026-06-06,"SUSE's official PQC strategy blog explicitly covers both SUSE Linux Enterprise and openSUSE: adopt NIST standards and upstream implementations quickly, use hybrid ciphers during transition. openSUSE Tumbleweed/Leap have landed hybrid PQC (ML-KEM-768 + X25519), including the libzupt cryptographic library (announced openSUSE news, 2026-04-28). | Milestone: Hybrid PQC (ML-KEM-768 + X25519) available in openSUSE Tumbleweed and Leap; libzupt PQC library released (April 2026).",yes,public/vendor-roadmaps/VND-227_SUSE_LLC_openSUSE_.html,deprecated,2026-06-06,"Duplicate of VND-040 SUSE LLC; openSUSE is a community project sponsored by SUSE, not a separate commercial vendor"
VND-327,Tailscale Inc.,https://tailscale.com/kb/1460/post-quantum-cryptography,Post-quantum cryptography - Tailscale Docs,official_doc,2025-05-02,2026-06-06,"Official Tailscale KB doc explaining its PQC strategy. Tailscale's WireGuard is not yet post-quantum secure; rather than altering WireGuard's protocol, Tailscale plans to leverage WireGuard's pre-shared key (PSK) feature and build automatic PSK provisioning/distribution, with the distribution mechanism itself using post-quantum cryptography (e.g., TLS with ML-KEM), to make Tailscale post-quantum secure out of the box in the future. | Milestone: Planned: automatic PSK provisioning/distribution (using ML-KEM-secured distribution) to deliver out-of-the-box post-quantum security; no committed date",yes,public/vendor-roadmaps/VND-327_Tailscale_Inc..html,active,,
VND-273,Telefonica S.A.,https://www.telefonica.com/en/sustainability-innovation/innovation/quantum-safe-networks/,Quantum-Safe Networks - Telefonica,official_doc,,2026-06-06,"Official Telefonica innovation page outlining its quantum-safe strategy across three pillars: networks (extra quantum-safe layer combining traditional + post-quantum cryptography), customer solutions (protecting against store-now-decrypt-later), and technology (NIST-standardised post-quantum algorithms with crypto-agility). Backed by a dedicated quantum Centre of Excellence and QKD deployment in EuroQCI. Telefonica also published a formal contribution to the EU PQC Roadmap (2025-09-29 PDF). | Milestone: Live quantum-safe deployments: subsea infrastructure protection, IoT/eSIM quantum-safe cert",yes,public/vendor-roadmaps/VND-273_Telefonica_S.A..html,active,,
VND-352,TOPPAN Digital Inc.,https://www.holdings.toppan.com/en/news/2024/10/newsrelease241007_1.html,"TOPPAN Digital, NICT, and ISARA Develop Smart Card System Employing Hybrid Methodology to Support Post-Quantum Cryptography and Current Public-key Cryptography",press_release,2024-10-07,2026-06-06,"TOPPAN Digital (subsidiary of TOPPAN Holdings) lays out a phased PQC migration roadmap for its smart-card/secure-element products. SecureBridge uses a hybrid methodology supporting both ML-DSA (NIST PQC signature, Aug 2024) and ECDSA, enabling phased migration and continued use of existing crypto-assets. Roadmap: limited practical implementations in 2025 in high-security sectors (healthcare, finance), targeting full-scale deployment of SecureBridge in 2030. Related products (Edge Safe, Secure Activate Service, PQC CARD) extend PQC across IoT and card systems. Timeline corroborated by The Quant",yes,public/vendor-roadmaps/VND-352_TOPPAN_Digital_Inc..html,active,,
VND-355,Trezor Company s.r.o.,https://trezor.io/blog/security/what-quantum-ready-crypto-security-means-and-why-it-matters,What quantum-ready crypto security means and why it matters,blog_post,2026-03-16,2026-06-06,"SatoshiLabs/Trezor blog framing quantum readiness as a two-layer problem (blockchains and the wallets securing keys), focused on device-level security it controls. Trezor Safe 7 ships with NIST-standardized PQC built into manufacturing: SLH-DSA-128 (hybrid with EdDSA/Ed25519) for boot/firmware-signature verification and ML-DSA-44 for device attestation. Positions itself as 'prepared by principle' for threats over the next decade, aligned to NIST's 2035 transition target. | Milestone: Trezor Safe 7 shipping with PQC-protected boot (SLH-DSA-128) and device attestation (ML-DSA-44); plans to exten",yes,public/vendor-roadmaps/VND-355_Trezor_Company_s.r.o..html,active,,
VND-187,Tuta GmbH,https://tuta.com/blog/post-quantum-cryptography,Tuta Launches Post Quantum Cryptography For Email (TutaCrypt),blog_post,2024-03-11,2026-06-06,"Tuta details its hybrid PQC protocol TutaCrypt (CRYSTALS-Kyber-1024 KEM + X25519 ECDH, AES-256/HMAC-SHA-256, Argon2/HKDF), enabled by default for all new accounts. Roadmap includes gradual migration of existing users via key-rotation mechanism, formal protocol verification with University of Wuppertal, full PQMail protocol for Perfect Forward Secrecy, and the PQDrive project (German-government-funded) building post-quantum-secure cloud storage (Tuta Drive). | Milestone: Quantum-safe encryption enabled by default in Tuta Mail and Calendar; rolling out to existing single-user accounts; key verif",yes,public/vendor-roadmaps/VND-187_Tuta_GmbH.html,active,,
VND-409,Veeam,https://www.veeam.com/blog/quantum-readiness-pqc.html,Veeam on Quantum Readiness: Preparing for PQC,blog_post,2026-04-24,2026-06-06,"Veeam outlines a three-principle PQC adoption strategy: align to NIST standards/authoritative guidance (FIPS 203/204/205), coordinate with upstream cryptographic providers (OpenSSL) and platform vendors, and design for crypto agility with staged adoption. Expects 2027-2030 ecosystem readiness window; will integrate PQC when underlying libraries are enterprise-ready, validated, and supportable. Maintains FIPS 140-3 (cert #5156); partnered with Entrust for PQC-backed cyber recovery. | Milestone: Veeam Data Platform v13.1 introduces post-quantum cryptography to safeguard backups; broader rollout",yes,public/vendor-roadmaps/VND-409_Veeam.html,active,,
VND-329,"Versa Networks, Inc.",https://versa-networks.com/blog/post-quantum-cryptography-pqc-and-versa-future-proofing-enterprise-security-against-quantum-threats/,Post-Quantum Cryptography (PQC) and Versa: Future-Proofing Enterprise Security Against Quantum Threats,blog_post,2025-03-12,2026-06-06,"Official Versa Networks blog describing the company's quantum-safe strategy for its Universal SASE platform: phased, hybrid PQC approach maintaining backward compatibility, with X25519Kyber768 hybrid key exchange integrated and three negotiation fallback scenarios. Aligned to FIPS 140-3 / NIAP. Strategic in scope but lacks explicit dated milestones, so it reads as a strategy blog rather than a dated roadmap. | Milestone: Integration of X25519Kyber768 hybrid PQC key exchange into the Versa SASE platform with dynamic hybrid PQC negotiation/fallback (as of March 2025).",yes,public/vendor-roadmaps/VND-329_Versa_Networks_Inc..html,active,,
